"paiement_id","compte_id","universite_id","faculte_id","departement_id","promotion_id","etudiant_id","type_frais_id","agence_id","guichetier_id","date_paiement","montant_paye"
76567,2,2,7,23,107,1323,4,8,8,"2025-05-31 00:34:09.292892","5000.00"
76569,2,2,7,23,107,1323,2,8,8,"2025-03-21 22:41:43.297868","70000.00"
76570,2,2,7,23,107,1323,1,8,8,"2024-10-24 18:41:37.522077","20000.00"
76574,2,2,7,23,109,1324,4,4,4,"2025-01-10 17:24:27.813685","5000.00"
76576,2,2,7,23,109,1324,2,4,4,"2025-04-16 01:31:15.232171","70000.00"
76577,2,2,7,23,109,1324,1,4,4,"2024-10-10 10:14:53.029656","20000.00"
76581,2,2,7,23,108,1325,4,2,2,"2025-05-22 11:43:54.742212","5000.00"
76583,2,2,7,23,108,1325,2,2,2,"2024-11-05 00:40:42.107547","70000.00"
76584,2,2,7,23,108,1325,1,2,2,"2024-10-21 19:45:24.392616","20000.00"
76589,3,3,8,26,116,1326,3,3,3,"2024-11-06 17:30:03.938808","40000.00"
76590,3,3,8,26,116,1326,2,3,3,"2024-10-15 23:08:20.970779","70000.00"
76591,3,3,8,26,116,1326,1,3,3,"2024-10-17 19:04:43.134918","20000.00"
76595,2,2,7,23,107,1327,4,8,8,"2025-04-02 14:50:01.656837","5000.00"
76597,2,2,7,23,107,1327,2,8,8,"2025-03-30 04:26:32.504584","42000.00"
76598,2,2,7,23,107,1327,1,8,8,"2024-10-03 20:14:08.36182","20000.00"
76602,3,3,9,29,125,1328,4,7,7,"2024-12-17 07:04:40.72394","5000.00"
76604,3,3,9,29,125,1328,2,7,7,"2025-02-04 10:35:08.505759","42000.00"
76605,3,3,9,29,125,1328,1,7,7,"2024-10-13 22:01:05.348784","20000.00"
76609,3,3,9,29,126,1329,4,3,3,"2025-01-08 18:11:46.251804","5000.00"
76611,3,3,9,29,126,1329,2,3,3,"2025-06-03 15:40:41.453593","42000.00"
76612,3,3,9,29,126,1329,1,3,3,"2024-10-26 14:14:05.735492","20000.00"
76616,3,3,9,29,127,1330,4,1,1,"2024-10-15 08:41:45.609712","5000.00"
76618,3,3,9,29,127,1330,2,1,1,"2024-12-11 15:07:25.810908","70000.00"
76619,3,3,9,29,127,1330,1,1,1,"2024-10-19 08:58:20.113112","20000.00"
76623,3,3,8,25,114,1331,4,6,6,"2025-04-18 17:37:38.258811","5000.00"
76625,3,3,8,25,114,1331,2,6,6,"2024-12-07 05:09:56.441434","120000.00"
76626,3,3,8,25,114,1331,1,6,6,"2024-10-14 14:12:29.680509","25000.00"
76630,4,4,10,30,130,1332,4,2,2,"2024-10-08 12:46:28.029574","5000.00"
76632,4,4,10,30,130,1332,2,2,2,"2025-05-04 22:23:51.428764","42000.00"
76633,4,4,10,30,130,1332,1,2,2,"2024-10-05 11:04:52.260493","20000.00"
76638,3,3,8,26,117,1333,3,8,8,"2025-02-16 07:57:00.593271","40000.00"
76639,3,3,8,26,117,1333,2,8,8,"2025-04-24 17:03:36.088145","42000.00"
76640,3,3,8,26,117,1333,1,8,8,"2024-10-31 03:41:42.555401","20000.00"
76645,3,3,8,26,118,1334,3,2,2,"2025-02-25 10:57:05.479266","40000.00"
76646,3,3,8,26,118,1334,2,2,2,"2025-03-29 02:36:50.584333","70000.00"
76647,3,3,8,26,118,1334,1,2,2,"2024-10-04 09:11:58.637286","20000.00"
76651,4,4,10,30,129,1335,4,9,9,"2025-04-24 02:56:43.915892","5000.00"
76653,4,4,10,30,129,1335,2,9,9,"2024-10-07 19:48:05.578389","42000.00"
76654,4,4,10,30,129,1335,1,9,9,"2024-10-29 01:02:46.863791","20000.00"
76658,4,4,10,30,130,1336,4,6,6,"2025-06-03 01:36:01.521908","5000.00"
76660,4,4,10,30,130,1336,2,6,6,"2025-02-05 00:15:41.658923","42000.00"
76661,4,4,10,30,130,1336,1,6,6,"2024-10-22 09:37:21.185387","20000.00"
76665,3,3,8,25,115,1337,4,8,8,"2025-01-26 20:45:17.315043","5000.00"
76667,3,3,8,25,115,1337,2,8,8,"2025-02-01 10:00:40.402219","120000.00"
76668,3,3,8,25,115,1337,1,8,8,"2024-10-17 10:21:56.698299","25000.00"
76672,4,4,10,30,128,1338,4,7,7,"2024-10-13 07:55:49.006354","5000.00"
76674,4,4,10,30,128,1338,2,7,7,"2024-10-01 11:14:41.795404","42000.00"
76675,4,4,10,30,128,1338,1,7,7,"2024-10-07 04:02:31.463528","20000.00"
76679,4,4,10,30,129,1339,4,6,6,"2024-12-31 20:47:10.633516","5000.00"
76681,4,4,10,30,129,1339,2,6,6,"2025-06-19 05:02:48.278732","42000.00"
76682,4,4,10,30,129,1339,1,6,6,"2024-10-10 03:37:10.041613","20000.00"
76686,4,4,10,31,132,1340,4,2,2,"2024-12-04 06:17:38.948597","5000.00"
76688,4,4,10,31,132,1340,2,2,2,"2024-10-28 06:14:00.34238","70000.00"
76689,4,4,10,31,132,1340,1,2,2,"2024-10-06 14:03:11.863131","20000.00"
76693,4,4,10,30,128,1341,4,5,5,"2024-10-14 15:13:31.728927","5000.00"
76695,4,4,10,30,128,1341,2,5,5,"2025-03-01 22:44:59.840142","70000.00"
76696,4,4,10,30,128,1341,1,5,5,"2024-10-04 23:24:38.626353","20000.00"
76700,4,4,10,30,129,1342,4,6,6,"2025-01-16 17:33:40.215137","5000.00"
76702,4,4,10,30,129,1342,2,6,6,"2025-01-31 18:53:29.449133","42000.00"
76703,4,4,10,30,129,1342,1,6,6,"2024-10-10 01:23:48.278693","20000.00"
76707,4,4,10,30,130,1343,4,9,9,"2025-05-08 07:54:15.070249","5000.00"
76709,4,4,10,30,130,1343,2,9,9,"2024-12-04 11:47:57.223009","70000.00"
76710,4,4,10,30,130,1343,1,9,9,"2024-10-29 19:52:49.63469","20000.00"
76714,4,4,10,31,131,1344,4,3,3,"2025-04-04 16:19:32.046333","5000.00"
76716,4,4,10,31,131,1344,2,3,3,"2025-04-30 14:25:01.208726","70000.00"
76717,4,4,10,31,131,1344,1,3,3,"2024-10-19 16:32:29.64147","20000.00"
76721,4,4,10,31,132,1345,4,3,3,"2024-12-01 13:54:07.907715","5000.00"
76723,4,4,10,31,132,1345,2,3,3,"2025-03-01 20:52:00.364456","42000.00"
76724,4,4,10,31,132,1345,1,3,3,"2024-10-12 10:01:47.565742","20000.00"
76728,4,4,10,31,133,1346,4,4,4,"2025-02-21 05:57:15.199822","5000.00"
76730,4,4,10,31,133,1346,2,4,4,"2025-05-06 19:12:19.870441","70000.00"
76731,4,4,10,31,133,1346,1,4,4,"2024-10-27 14:39:16.49094","20000.00"
76734,4,4,10,32,134,1347,5,6,6,"2024-11-16 11:13:22.533852","10000.00"
76735,4,4,10,32,134,1347,4,6,6,"2025-03-27 13:39:56.075975","5000.00"
76736,4,4,10,32,134,1347,3,6,6,"2025-02-21 00:33:15.997321","50000.00"
76737,4,4,10,32,134,1347,2,6,6,"2025-06-22 18:41:14.802796","90000.00"
76738,4,4,10,32,134,1347,1,6,6,"2024-10-06 13:09:12.347652","30000.00"
76742,4,4,10,32,135,1348,4,5,5,"2025-06-11 01:10:31.662354","5000.00"
76744,4,4,10,32,135,1348,2,5,5,"2025-02-15 23:26:13.546363","54000.00"
76745,4,4,10,32,135,1348,1,5,5,"2024-10-18 04:24:50.520174","20000.00"
76748,4,4,10,32,136,1349,5,4,4,"2024-12-11 13:42:29.303201","10000.00"
76749,4,4,10,32,136,1349,4,4,4,"2025-03-21 00:00:57.781305","5000.00"
76750,4,4,10,32,136,1349,3,4,4,"2024-12-03 13:50:53.237475","50000.00"
76751,4,4,10,32,136,1349,2,4,4,"2025-06-13 17:31:46.106713","150000.00"
76752,4,4,10,32,136,1349,1,4,4,"2024-10-19 18:51:24.900996","20000.00"
76755,4,4,10,32,137,1350,5,1,1,"2025-03-03 21:53:57.220101","10000.00"
76756,4,4,10,32,137,1350,4,1,1,"2025-05-23 20:40:15.247548","5000.00"
76757,4,4,10,32,137,1350,3,1,1,"2024-10-24 09:19:12.818877","50000.00"
76758,4,4,10,32,137,1350,2,1,1,"2024-10-07 03:59:50.38812","150000.00"
76759,4,4,10,32,137,1350,1,1,1,"2024-10-25 22:34:28.411947","20000.00"
76763,2,2,7,21,101,1351,4,2,2,"2025-01-15 08:39:03.209207","5000.00"
76765,2,2,7,21,101,1351,2,2,2,"2025-02-28 00:48:10.890937","80000.00"
76766,2,2,7,21,101,1351,1,2,2,"2024-10-26 10:11:05.135597","20000.00"
76770,2,2,7,21,102,1352,4,1,1,"2025-02-07 23:52:50.793796","5000.00"
76772,2,2,7,21,102,1352,2,1,1,"2025-02-10 01:06:26.637812","48000.00"
76773,2,2,7,21,102,1352,1,1,1,"2024-10-24 18:29:47.983288","20000.00"
76777,2,2,7,21,103,1353,4,3,3,"2024-10-19 00:22:48.782666","5000.00"
76779,2,2,7,21,103,1353,2,3,3,"2025-01-08 10:07:11.422713","80000.00"
76780,2,2,7,21,103,1353,1,3,3,"2024-10-18 18:29:09.417884","20000.00"
76784,3,3,9,27,119,1354,4,1,1,"2024-12-22 06:46:09.835656","5000.00"
76786,3,3,9,27,119,1354,2,1,1,"2024-11-03 04:04:38.51494","70000.00"
76787,3,3,9,27,119,1354,1,1,1,"2024-10-30 05:26:12.56208","20000.00"
76791,3,3,9,27,121,1355,4,7,7,"2025-06-17 11:53:19.728713","5000.00"
76793,3,3,9,27,121,1355,2,7,7,"2025-04-01 06:32:11.125295","42000.00"
76794,3,3,9,27,121,1355,1,7,7,"2024-10-12 19:31:46.765756","20000.00"
76799,3,3,9,28,123,1356,3,5,5,"2024-11-17 07:51:55.84385","50000.00"
76800,3,3,9,28,123,1356,2,5,5,"2025-05-23 14:04:07.823298","70000.00"
76801,3,3,9,28,123,1356,1,5,5,"2024-10-04 09:36:55.213532","20000.00"
76805,2,2,7,22,104,1357,4,9,9,"2024-11-12 14:51:55.098025","5000.00"
76807,2,2,7,22,104,1357,2,9,9,"2024-12-20 21:33:17.116583","48000.00"
76808,2,2,7,22,104,1357,1,9,9,"2024-10-16 18:02:27.563397","20000.00"
76812,2,2,7,22,105,1358,4,1,1,"2025-02-15 05:45:39.584503","5000.00"
76814,2,2,7,22,105,1358,2,1,1,"2024-11-20 18:47:45.788259","80000.00"
76815,2,2,7,22,105,1358,1,1,1,"2024-10-07 01:58:16.898663","20000.00"
76819,2,2,7,22,106,1359,4,7,7,"2025-01-25 07:18:50.467077","5000.00"
76821,2,2,7,22,106,1359,2,7,7,"2025-05-17 11:01:56.603623","48000.00"
76822,2,2,7,22,106,1359,1,7,7,"2024-10-19 03:36:33.105917","20000.00"
76826,3,3,8,24,111,1360,4,4,4,"2024-10-20 19:48:05.47557","5000.00"
76828,3,3,8,24,111,1360,2,4,4,"2024-11-02 15:53:46.313986","70000.00"
76829,3,3,8,24,111,1360,1,4,4,"2024-10-04 10:14:20.385749","20000.00"
76833,3,3,8,24,112,1361,4,9,9,"2025-04-06 15:08:23.522693","5000.00"
76835,3,3,8,24,112,1361,2,9,9,"2025-04-24 16:35:57.1642","42000.00"
76836,3,3,8,24,112,1361,1,9,9,"2024-10-29 17:50:44.085701","20000.00"
76840,3,3,8,25,115,1362,4,3,3,"2025-06-26 22:09:09.983545","5000.00"
76842,3,3,8,25,115,1362,2,3,3,"2024-11-03 21:10:05.649851","72000.00"
76843,3,3,8,25,115,1362,1,3,3,"2024-10-03 13:29:43.481275","25000.00"
76847,2,2,7,22,106,1363,4,2,2,"2025-03-17 21:33:33.526291","5000.00"
76849,2,2,7,22,106,1363,2,2,2,"2025-05-15 11:52:09.133202","48000.00"
76850,2,2,7,22,106,1363,1,2,2,"2024-10-21 03:04:07.972515","20000.00"
76854,2,2,7,23,107,1364,4,7,7,"2025-05-02 19:07:41.377006","5000.00"
76856,2,2,7,23,107,1364,2,7,7,"2025-06-27 03:01:40.329385","42000.00"
76857,2,2,7,23,107,1364,1,7,7,"2024-10-14 12:17:12.042188","20000.00"
76861,2,2,7,23,108,1365,4,10,10,"2025-01-04 07:28:58.434004","5000.00"
76863,2,2,7,23,108,1365,2,10,10,"2025-04-05 21:25:34.230627","70000.00"
76864,2,2,7,23,108,1365,1,10,10,"2024-10-30 15:58:07.302452","20000.00"
76868,2,2,7,23,109,1366,4,10,10,"2024-11-30 14:22:58.648088","5000.00"
76870,2,2,7,23,109,1366,2,10,10,"2024-10-06 01:02:38.578822","42000.00"
76871,2,2,7,23,109,1366,1,10,10,"2024-10-22 04:30:35.12427","20000.00"
76876,3,3,8,26,116,1367,3,2,2,"2024-10-29 23:47:18.010386","40000.00"
76877,3,3,8,26,116,1367,2,2,2,"2024-12-29 06:25:17.042487","70000.00"
76878,3,3,8,26,116,1367,1,2,2,"2024-10-05 13:35:07.815617","20000.00"
76882,2,2,7,23,107,1368,4,8,8,"2024-10-20 23:17:20.393664","5000.00"
76884,2,2,7,23,107,1368,2,8,8,"2024-10-02 01:05:10.109862","70000.00"
76885,2,2,7,23,107,1368,1,8,8,"2024-10-03 20:45:22.814488","20000.00"
76889,2,2,7,23,108,1369,4,10,10,"2025-03-13 20:07:51.258218","5000.00"
76891,2,2,7,23,108,1369,2,10,10,"2025-05-21 12:52:56.264185","70000.00"
76892,2,2,7,23,108,1369,1,10,10,"2024-10-14 06:38:24.02964","20000.00"
76896,2,2,7,23,109,1370,4,1,1,"2025-02-07 19:35:48.093709","5000.00"
76898,2,2,7,23,109,1370,2,1,1,"2025-02-06 13:38:27.81094","70000.00"
76899,2,2,7,23,109,1370,1,1,1,"2024-10-05 12:32:54.577301","20000.00"
76903,3,3,9,29,125,1371,4,5,5,"2025-02-13 22:59:57.780586","5000.00"
76905,3,3,9,29,125,1371,2,5,5,"2024-12-22 02:54:42.806935","70000.00"
76906,3,3,9,29,125,1371,1,5,5,"2024-10-01 18:29:34.518731","20000.00"
76910,3,3,9,29,126,1372,4,9,9,"2025-03-23 05:27:36.439302","5000.00"
76912,3,3,9,29,126,1372,2,9,9,"2024-11-28 00:08:58.01063","42000.00"
76913,3,3,9,29,126,1372,1,9,9,"2024-10-02 14:54:14.381871","20000.00"
76917,3,3,9,29,127,1373,4,2,2,"2024-11-14 19:03:26.31385","5000.00"
76919,3,3,9,29,127,1373,2,2,2,"2025-01-13 09:45:48.094886","42000.00"
76920,3,3,9,29,127,1373,1,2,2,"2024-10-06 09:45:58.308671","20000.00"
76924,3,3,8,25,114,1374,4,3,3,"2024-11-10 06:09:43.540864","5000.00"
76926,3,3,8,25,114,1374,2,3,3,"2025-04-08 12:22:08.061987","120000.00"
76927,3,3,8,25,114,1374,1,3,3,"2024-10-01 13:45:16.925283","25000.00"
76931,3,3,8,25,115,1375,4,5,5,"2024-10-10 05:31:19.077736","5000.00"
76933,3,3,8,25,115,1375,2,5,5,"2025-01-19 09:32:57.76409","72000.00"
76934,3,3,8,25,115,1375,1,5,5,"2024-10-14 19:07:25.029845","25000.00"
76939,3,3,8,26,116,1376,3,3,3,"2025-05-19 21:22:08.84826","40000.00"
76940,3,3,8,26,116,1376,2,3,3,"2025-05-22 10:08:06.40411","70000.00"
76941,3,3,8,26,116,1376,1,3,3,"2024-10-14 11:19:14.810709","20000.00"
76946,3,3,8,26,117,1377,3,2,2,"2025-02-10 00:57:52.010677","40000.00"
76947,3,3,8,26,117,1377,2,2,2,"2025-06-07 18:56:23.525015","70000.00"
76948,3,3,8,26,117,1377,1,2,2,"2024-10-20 11:42:35.512719","20000.00"
76953,3,3,8,26,118,1378,3,10,10,"2025-04-27 16:38:15.525822","40000.00"
76954,3,3,8,26,118,1378,2,10,10,"2025-04-22 05:36:11.474271","70000.00"
76955,3,3,8,26,118,1378,1,10,10,"2024-10-15 04:06:34.986423","20000.00"
76959,4,4,10,30,129,1379,4,1,1,"2025-03-03 09:49:13.008588","5000.00"
76961,4,4,10,30,129,1379,2,1,1,"2025-01-31 07:07:10.600617","70000.00"
76962,4,4,10,30,129,1379,1,1,1,"2024-10-15 17:24:08.504524","20000.00"
76966,4,4,10,30,130,1380,4,4,4,"2025-04-14 18:12:16.300937","5000.00"
76968,4,4,10,30,130,1380,2,4,4,"2024-12-16 03:18:06.361497","42000.00"
76969,4,4,10,30,130,1380,1,4,4,"2024-10-10 23:32:32.962578","20000.00"
76973,4,4,10,31,131,1381,4,2,2,"2025-02-06 10:21:34.645573","5000.00"
76975,4,4,10,31,131,1381,2,2,2,"2025-03-31 22:59:59.234003","70000.00"
76976,4,4,10,31,131,1381,1,2,2,"2024-10-09 08:56:08.820759","20000.00"
76980,4,4,10,31,132,1382,4,1,1,"2024-11-30 16:16:03.558257","5000.00"
76982,4,4,10,31,132,1382,2,1,1,"2025-05-05 06:48:03.823922","70000.00"
76983,4,4,10,31,132,1382,1,1,1,"2024-10-12 06:40:40.423373","20000.00"
76987,4,4,10,31,133,1383,4,9,9,"2025-04-06 06:55:02.646003","5000.00"
76989,4,4,10,31,133,1383,2,9,9,"2024-11-14 17:54:27.074738","42000.00"
76990,4,4,10,31,133,1383,1,9,9,"2024-10-02 00:02:13.285895","20000.00"
76993,4,4,10,32,134,1384,5,4,4,"2025-06-19 19:14:57.017162","10000.00"
76994,4,4,10,32,134,1384,4,4,4,"2025-04-30 13:46:48.350739","5000.00"
76995,4,4,10,32,134,1384,3,4,4,"2025-01-28 06:56:08.872941","50000.00"
76996,4,4,10,32,134,1384,2,4,4,"2025-02-05 10:26:51.089012","150000.00"
76997,4,4,10,32,134,1384,1,4,4,"2024-10-16 15:42:04.894015","30000.00"
77001,4,4,10,32,135,1385,4,5,5,"2025-03-04 17:59:50.005285","5000.00"
77003,4,4,10,32,135,1385,2,5,5,"2025-04-11 04:53:43.355225","54000.00"
77004,4,4,10,32,135,1385,1,5,5,"2024-10-23 17:55:33.547584","20000.00"
77007,4,4,10,32,136,1386,5,6,6,"2025-02-09 07:39:07.377315","10000.00"
77008,4,4,10,32,136,1386,4,6,6,"2025-06-21 06:28:38.363102","5000.00"
77009,4,4,10,32,136,1386,3,6,6,"2025-01-16 10:29:33.400363","50000.00"
77010,4,4,10,32,136,1386,2,6,6,"2025-03-30 03:25:50.195028","90000.00"
77011,4,4,10,32,136,1386,1,6,6,"2024-10-13 01:08:16.056692","20000.00"
77014,4,4,10,32,137,1387,5,4,4,"2024-10-15 04:55:32.230658","10000.00"
77015,4,4,10,32,137,1387,4,4,4,"2025-04-05 17:06:22.931804","5000.00"
77016,4,4,10,32,137,1387,3,4,4,"2024-12-16 04:43:29.949341","50000.00"
77017,4,4,10,32,137,1387,2,4,4,"2025-06-13 01:29:22.076905","90000.00"
77018,4,4,10,32,137,1387,1,4,4,"2024-10-16 18:58:49.752719","20000.00"
77021,4,4,10,32,138,1388,5,9,9,"2024-10-26 04:51:28.688249","10000.00"
77022,4,4,10,32,138,1388,4,9,9,"2025-02-14 05:01:10.680455","5000.00"
77023,4,4,10,32,138,1388,3,9,9,"2025-05-16 13:06:18.982956","50000.00"
77024,4,4,10,32,138,1388,2,9,9,"2025-01-03 16:15:36.477156","90000.00"
77025,4,4,10,32,138,1388,1,9,9,"2024-10-09 12:25:55.783993","20000.00"
77029,4,4,11,33,139,1389,4,8,8,"2025-05-07 07:49:22.170665","5000.00"
77031,4,4,11,33,139,1389,2,8,8,"2025-04-05 14:14:14.442434","42000.00"
77032,4,4,11,33,139,1389,1,8,8,"2024-10-26 11:25:35.494743","20000.00"
77036,4,4,11,33,140,1390,4,4,4,"2025-04-30 09:07:56.56449","5000.00"
77038,4,4,11,33,140,1390,2,4,4,"2025-04-24 07:29:35.240154","42000.00"
77039,4,4,11,33,140,1390,1,4,4,"2024-10-21 20:59:32.651629","20000.00"
77043,4,4,11,33,141,1391,4,9,9,"2024-11-06 13:04:29.642542","5000.00"
77045,4,4,11,33,141,1391,2,9,9,"2025-02-06 03:09:17.153025","70000.00"
77046,4,4,11,33,141,1391,1,9,9,"2024-10-16 23:19:38.810671","20000.00"
77050,4,4,10,30,128,1392,4,8,8,"2025-06-07 10:39:35.657018","5000.00"
77052,4,4,10,30,128,1392,2,8,8,"2025-05-16 21:00:01.036636","70000.00"
77053,4,4,10,30,128,1392,1,8,8,"2024-10-14 21:22:20.624493","20000.00"
77057,4,4,10,30,129,1393,4,3,3,"2025-05-15 09:46:39.711449","5000.00"
77059,4,4,10,30,129,1393,2,3,3,"2025-04-22 11:34:37.219009","42000.00"
77060,4,4,10,30,129,1393,1,3,3,"2024-10-24 15:00:35.756959","20000.00"
77064,4,4,10,30,130,1394,4,1,1,"2024-11-13 15:21:57.254214","5000.00"
77066,4,4,10,30,130,1394,2,1,1,"2024-11-15 21:10:06.774918","70000.00"
77067,4,4,10,30,130,1394,1,1,1,"2024-10-22 03:31:35.718635","20000.00"
77071,4,4,10,31,131,1395,4,5,5,"2025-02-14 15:25:31.848372","5000.00"
77073,4,4,10,31,131,1395,2,5,5,"2025-04-19 03:00:17.590089","42000.00"
77074,4,4,10,31,131,1395,1,5,5,"2024-10-02 08:55:13.113724","20000.00"
77078,4,4,10,31,132,1396,4,3,3,"2024-12-08 11:32:55.27826","5000.00"
77080,4,4,10,31,132,1396,2,3,3,"2025-03-02 10:48:17.75546","70000.00"
77081,4,4,10,31,132,1396,1,3,3,"2024-10-30 15:23:28.116717","20000.00"
77085,4,4,10,31,133,1397,4,3,3,"2025-02-04 20:41:39.786604","5000.00"
77087,4,4,10,31,133,1397,2,3,3,"2025-03-26 14:05:18.569749","42000.00"
77088,4,4,10,31,133,1397,1,3,3,"2024-10-05 05:20:05.88953","20000.00"
77091,4,4,10,32,134,1398,5,3,3,"2024-12-28 16:40:27.392868","10000.00"
77092,4,4,10,32,134,1398,4,3,3,"2025-01-30 16:35:01.267417","5000.00"
77093,4,4,10,32,134,1398,3,3,3,"2024-11-29 04:37:47.404307","50000.00"
77094,4,4,10,32,134,1398,2,3,3,"2025-01-20 02:02:44.74748","90000.00"
77095,4,4,10,32,134,1398,1,3,3,"2024-10-12 16:57:42.846021","30000.00"
77099,4,4,10,32,135,1399,4,5,5,"2025-02-16 06:21:41.77967","5000.00"
77101,4,4,10,32,135,1399,2,5,5,"2025-05-23 06:34:26.801577","90000.00"
77102,4,4,10,32,135,1399,1,5,5,"2024-10-23 15:40:38.856131","20000.00"
77105,4,4,10,32,136,1400,5,1,1,"2024-12-23 05:10:10.099564","10000.00"
77106,4,4,10,32,136,1400,4,1,1,"2025-04-05 19:20:47.55491","5000.00"
77107,4,4,10,32,136,1400,3,1,1,"2024-11-14 16:28:51.570335","50000.00"
77108,4,4,10,32,136,1400,2,1,1,"2025-05-19 19:29:41.829131","150000.00"
77109,4,4,10,32,136,1400,1,1,1,"2024-10-22 02:00:38.230353","20000.00"
77112,4,4,10,32,137,1401,5,9,9,"2025-05-19 13:55:16.298303","10000.00"
77113,4,4,10,32,137,1401,4,9,9,"2025-04-26 22:33:11.974232","5000.00"
77114,4,4,10,32,137,1401,3,9,9,"2024-12-02 17:20:21.880377","50000.00"
77115,4,4,10,32,137,1401,2,9,9,"2025-02-22 04:42:49.401687","150000.00"
77116,4,4,10,32,137,1401,1,9,9,"2024-10-24 15:14:24.731585","20000.00"
77119,4,4,10,32,138,1402,5,10,10,"2024-10-12 09:21:05.314861","10000.00"
77120,4,4,10,32,138,1402,4,10,10,"2025-03-13 16:51:53.32739","5000.00"
77121,4,4,10,32,138,1402,3,10,10,"2025-06-05 01:40:58.878414","50000.00"
77122,4,4,10,32,138,1402,2,10,10,"2025-02-15 04:19:22.523367","150000.00"
77123,4,4,10,32,138,1402,1,10,10,"2024-10-28 08:06:51.633877","20000.00"
77127,4,4,11,33,139,1403,4,7,7,"2025-02-28 01:33:59.685738","5000.00"
77129,4,4,11,33,139,1403,2,7,7,"2025-02-12 00:42:35.619238","70000.00"
77130,4,4,11,33,139,1403,1,7,7,"2024-10-20 01:45:27.290789","20000.00"
77134,4,4,11,33,140,1404,4,5,5,"2024-11-28 20:44:37.665484","5000.00"
77136,4,4,11,33,140,1404,2,5,5,"2025-02-22 23:23:04.483559","70000.00"
77137,4,4,11,33,140,1404,1,5,5,"2024-10-16 10:47:04.808239","20000.00"
77141,4,4,11,33,141,1405,4,9,9,"2025-03-19 07:55:40.496439","5000.00"
77143,4,4,11,33,141,1405,2,9,9,"2025-03-21 10:17:20.168417","70000.00"
77144,4,4,11,33,141,1405,1,9,9,"2024-10-18 15:32:05.860584","20000.00"
77148,4,4,10,30,128,1406,4,3,3,"2024-10-05 20:51:00.866946","5000.00"
77150,4,4,10,30,128,1406,2,3,3,"2024-11-02 12:56:48.528492","70000.00"
77151,4,4,10,30,128,1406,1,3,3,"2024-10-07 14:14:14.475094","20000.00"
77155,4,4,10,30,129,1407,4,1,1,"2024-12-10 00:31:40.106098","5000.00"
77157,4,4,10,30,129,1407,2,1,1,"2024-12-04 17:53:07.446141","42000.00"
77158,4,4,10,30,129,1407,1,1,1,"2024-10-25 10:52:35.870984","20000.00"
77162,4,4,10,30,130,1408,4,10,10,"2024-11-19 04:48:14.982962","5000.00"
77164,4,4,10,30,130,1408,2,10,10,"2025-04-19 18:12:53.280212","42000.00"
77165,4,4,10,30,130,1408,1,10,10,"2024-10-01 20:26:01.539586","20000.00"
77169,4,4,10,31,131,1409,4,2,2,"2025-06-10 17:45:31.256111","5000.00"
77171,4,4,10,31,131,1409,2,2,2,"2024-11-27 15:38:44.497496","70000.00"
77172,4,4,10,31,131,1409,1,2,2,"2024-10-20 20:25:22.72268","20000.00"
77176,4,4,10,31,132,1410,4,9,9,"2024-10-25 12:14:17.581387","5000.00"
77178,4,4,10,31,132,1410,2,9,9,"2025-05-15 00:10:53.799002","42000.00"
77179,4,4,10,31,132,1410,1,9,9,"2024-10-13 10:40:11.05133","20000.00"
77183,4,4,10,31,133,1411,4,10,10,"2025-05-18 13:56:33.173864","5000.00"
77185,4,4,10,31,133,1411,2,10,10,"2025-01-14 00:35:41.406174","70000.00"
77186,4,4,10,31,133,1411,1,10,10,"2024-10-06 02:07:47.027336","20000.00"
77189,4,4,10,32,134,1412,5,6,6,"2024-11-27 19:49:25.948505","10000.00"
77190,4,4,10,32,134,1412,4,6,6,"2024-10-07 07:12:01.773253","5000.00"
77191,4,4,10,32,134,1412,3,6,6,"2025-06-24 09:18:49.729858","50000.00"
77192,4,4,10,32,134,1412,2,6,6,"2025-02-05 03:03:45.695219","90000.00"
77193,4,4,10,32,134,1412,1,6,6,"2024-10-11 02:34:36.924293","30000.00"
77197,4,4,10,32,135,1413,4,5,5,"2025-03-06 22:28:33.53676","5000.00"
77199,4,4,10,32,135,1413,2,5,5,"2024-10-08 17:24:50.264012","90000.00"
77200,4,4,10,32,135,1413,1,5,5,"2024-10-14 18:30:00.16243","20000.00"
77203,4,4,10,32,136,1414,5,8,8,"2025-06-06 03:37:08.220061","10000.00"
77204,4,4,10,32,136,1414,4,8,8,"2024-11-26 19:39:14.256195","5000.00"
77205,4,4,10,32,136,1414,3,8,8,"2024-11-23 10:59:23.916387","50000.00"
77206,4,4,10,32,136,1414,2,8,8,"2025-01-26 06:55:48.767924","150000.00"
77207,4,4,10,32,136,1414,1,8,8,"2024-10-08 00:13:55.316994","20000.00"
77210,4,4,10,32,137,1415,5,5,5,"2025-03-22 22:55:03.262945","10000.00"
77211,4,4,10,32,137,1415,4,5,5,"2025-04-08 02:48:59.228179","5000.00"
77212,4,4,10,32,137,1415,3,5,5,"2025-03-06 14:41:43.5859","50000.00"
77213,4,4,10,32,137,1415,2,5,5,"2025-04-10 00:25:58.300614","90000.00"
77214,4,4,10,32,137,1415,1,5,5,"2024-10-04 04:15:39.987585","20000.00"
77217,4,4,10,32,138,1416,5,9,9,"2024-12-11 21:31:37.926034","10000.00"
77218,4,4,10,32,138,1416,4,9,9,"2025-06-09 20:16:23.671757","5000.00"
