transaction_id,date,region_id,prefecture_id,agence_id,produit_id,quantite,montant_total
8467,3/23/2023,5,9,9,12,4,216.36
8468,10/11/2021,2,17,17,15,3,429.11
8469,3/22/2025,5,19,19,6,4,668.68
8470,11/29/2023,2,7,7,4,4,622.08
8471,11/7/2024,5,6,6,12,5,240.91
8472,1/1/2025,2,25,25,2,4,341.11
8473,12/15/2024,2,40,40,1,4,683.65
8474,8/21/2023,1,11,11,14,1,184.46
8475,9/28/2021,5,15,15,11,2,389.86
8476,1/5/2023,2,7,7,8,1,115.15
8477,6/15/2022,5,6,6,8,4,377.55
8478,6/26/2025,4,27,27,8,4,401.15
8479,10/27/2023,2,24,24,6,2,294.65
8480,7/10/2022,1,31,31,18,2,54.52
8481,11/3/2022,2,7,7,8,2,192.74
8482,1/14/2024,2,25,25,10,5,247.23
8483,7/16/2022,2,25,25,9,2,154.47
8484,12/29/2023,2,8,8,3,1,85.29
8485,3/3/2024,4,27,27,4,5,645.51
8486,11/29/2022,2,7,7,13,5,920.56
8487,10/24/2023,2,25,25,14,3,470.69
8488,4/3/2024,2,25,25,11,2,400
8489,8/2/2022,2,40,40,15,5,603.81
8490,7/26/2023,2,1,1,8,2,207.65
8491,12/29/2022,2,17,17,6,3,500.91
8492,3/13/2022,2,17,17,13,5,768.7
8493,11/16/2022,2,8,8,5,3,190.3
8494,3/17/2023,2,37,37,1,4,630.62
8495,10/5/2021,2,39,39,12,1,55.85
8496,10/2/2024,2,8,8,6,5,840.86
8497,7/16/2025,3,38,38,3,1,78.91
8498,3/5/2025,2,7,7,7,5,1081.72
8499,5/11/2022,1,32,32,14,3,529.59
8500,7/4/2022,2,8,8,2,2,168.95
8501,10/30/2021,2,40,40,1,3,654.31
8502,10/29/2021,2,17,17,7,1,185.3
8503,7/6/2024,2,24,24,17,1,96.42
8504,7/15/2024,4,36,36,15,1,121.94
8505,10/18/2021,2,7,7,8,3,253.93
8506,6/13/2024,2,25,25,11,1,164.55
8507,10/14/2024,5,9,9,12,2,127.15
8508,1/28/2025,2,37,37,7,4,875.02
8509,10/20/2023,2,17,17,7,4,898.88
8510,9/14/2022,2,7,7,8,1,106.99
8511,9/18/2022,2,1,1,16,5,145.27
8512,1/9/2022,4,30,30,12,2,114.9
8513,4/6/2025,5,21,21,11,4,573.4
8514,9/3/2022,2,8,8,5,5,320.56
8515,8/2/2023,5,15,15,16,2,51.74
8516,12/4/2024,5,15,15,10,2,95.94
8517,7/2/2024,2,25,25,5,5,437.14
8518,12/10/2021,1,31,31,2,4,358.66
8519,12/3/2024,5,6,6,18,2,49.31
8520,5/21/2024,2,25,25,15,4,603.03
8521,12/23/2021,5,13,13,15,4,563.19
8522,2/11/2024,3,2,2,10,5,204.16
8523,8/28/2022,5,19,19,18,5,131.29
8524,4/17/2025,2,17,17,3,5,580.6
8525,9/6/2023,2,17,17,6,3,585.26
8526,6/4/2024,2,1,1,15,2,270.71
8527,7/26/2023,4,33,33,14,2,427.46
8528,5/17/2024,1,11,11,3,3,341.24
8529,9/25/2021,2,17,17,4,1,150.64
8530,12/23/2022,2,8,8,14,4,626.23
8531,2/2/2023,5,6,6,11,2,334.42
8532,9/30/2024,3,2,2,4,4,575.95
8533,7/12/2024,5,19,19,3,5,523.88
8534,1/21/2024,2,17,17,12,2,106.55
8535,1/27/2024,3,38,38,10,2,89.3
8536,2/6/2023,1,32,32,6,4,773.79
8537,8/15/2025,3,4,4,6,1,200.82
8538,11/15/2022,5,19,19,1,2,438.06
8539,2/13/2023,1,11,11,17,5,388.29
8540,12/10/2023,1,35,35,16,3,93.13
8541,2/1/2022,2,1,1,9,5,332.4
8542,4/3/2025,2,24,24,9,3,240.87
8543,10/1/2021,2,7,7,10,5,214.1
8544,12/23/2022,2,40,40,18,4,108.47
8545,10/22/2021,5,10,10,6,3,532.85
8546,3/17/2023,2,37,37,7,4,699.1
8547,3/4/2024,1,31,31,10,3,112.31
8548,6/14/2023,5,9,9,8,4,434.13
8549,1/17/2024,2,39,39,13,1,183.14
8550,4/3/2023,2,7,7,11,2,304.82
8551,6/23/2025,2,40,40,7,2,392.51
8552,8/4/2023,4,29,29,11,1,165.56
8553,2/21/2023,5,19,19,3,2,157.48
8554,2/26/2022,1,32,32,2,5,463.75
8555,6/25/2022,2,39,39,4,1,154.31
8556,4/24/2022,5,10,10,8,5,570.12
8557,12/29/2021,4,23,23,3,3,259.94
8558,2/13/2023,1,34,34,1,4,794.47
8559,4/2/2025,2,39,39,12,3,162.8
8560,4/8/2025,2,37,37,18,1,21.55
8561,12/23/2022,2,7,7,3,2,225.42
8562,7/29/2022,2,17,17,3,3,337.94
8563,1/31/2023,2,39,39,1,5,793.35
8564,7/29/2025,1,31,31,11,5,723.74
8565,12/1/2023,2,39,39,14,1,149.26
8566,8/27/2023,2,8,8,6,3,443.68
8567,7/22/2024,5,19,19,11,4,749.19
8568,10/3/2023,2,25,25,5,1,74.78
8569,2/24/2023,1,34,34,5,3,179.57
8570,11/1/2023,2,17,17,9,1,67.61
8571,9/6/2025,5,9,9,7,5,979.03
8572,10/4/2024,4,27,27,18,5,129.32
8573,7/1/2022,2,8,8,3,1,95.72
8574,6/13/2024,2,25,25,11,1,173.6
8575,7/6/2024,2,1,1,2,2,187.92
8576,3/23/2025,5,15,15,7,5,884.37
8577,8/27/2025,2,17,17,16,4,130.69
8578,9/18/2023,2,39,39,12,5,347.01
8579,1/14/2022,2,40,40,1,2,345.76
8580,7/1/2022,2,40,40,5,3,207.39
8581,5/4/2023,5,21,21,17,1,67.97
8582,9/8/2022,2,24,24,1,1,189.2
8583,5/13/2023,1,11,11,2,4,344.56
8584,2/7/2025,2,25,25,11,3,445.45
8585,6/1/2024,2,24,24,8,1,109.74
8586,9/21/2023,2,1,1,5,5,390.76
8587,5/25/2025,2,40,40,13,3,522.15
8588,8/3/2024,2,1,1,7,5,1021.11
8589,8/1/2025,2,24,24,12,4,244.01
8590,11/18/2023,2,40,40,10,1,43.93
8591,8/12/2025,5,15,15,15,5,663.62
8592,8/18/2022,2,24,24,10,1,42.36
8593,3/11/2022,5,19,19,16,2,66.76
8594,6/19/2025,2,39,39,7,5,1035.46
8595,12/4/2022,3,2,2,9,3,246.16
8596,4/17/2024,2,1,1,5,4,252.18
8597,5/26/2025,2,25,25,10,2,79.49
8598,1/29/2022,2,37,37,13,1,140.16
8599,12/15/2024,2,8,8,5,1,84.23
8600,3/29/2022,1,31,31,9,4,347.63
8601,11/25/2024,1,11,11,14,5,853.08
8602,2/3/2022,5,21,21,18,1,24.14
8603,9/28/2022,2,8,8,10,1,45.23
8604,1/21/2025,3,22,22,17,4,316.59
8605,1/29/2022,2,7,7,11,3,426.94
8606,11/30/2023,2,37,37,15,2,265.1
8607,10/29/2023,2,37,37,6,4,587.14
8608,5/26/2022,2,8,8,10,2,81.2
8609,12/3/2023,2,40,40,4,3,478.7
8610,3/29/2025,4,27,27,18,5,103.59
8611,1/22/2022,1,35,35,1,4,617.22
8612,6/14/2024,2,17,17,2,3,250.29
8613,8/4/2024,5,21,21,17,5,438.39
8614,9/8/2025,2,40,40,4,3,363.47
8615,2/27/2023,2,24,24,14,4,864.28
8616,9/1/2024,2,17,17,8,2,224.57
8617,8/13/2025,2,39,39,15,3,458.96
8618,5/3/2023,3,20,20,9,2,182.77
8619,2/3/2025,2,25,25,8,5,474.64
8620,10/22/2023,5,19,19,11,1,191.83
8621,2/23/2024,2,17,17,7,2,459.17
8622,4/7/2023,2,8,8,7,5,1166.87
8623,10/19/2023,5,10,10,4,2,312.06
8624,6/20/2022,2,25,25,2,2,172.1
8625,7/30/2023,5,21,21,13,4,615.48
8626,6/19/2022,2,7,7,16,5,151.56
8627,3/11/2024,4,30,30,3,1,87.86
8628,8/20/2024,2,25,25,10,1,36.49
8629,10/7/2022,4,29,29,3,2,231.64
8630,1/6/2025,2,25,25,10,4,147.6
8631,10/16/2021,2,24,24,9,3,249.42
8632,9/14/2023,2,25,25,16,5,139.08
8633,12/3/2023,2,1,1,12,4,208.1
8634,12/5/2023,2,8,8,3,3,316.2
8635,8/20/2025,2,1,1,11,5,995.97
8636,11/15/2022,2,37,37,17,4,348.32
8637,6/25/2024,5,10,10,12,2,119.68
8638,8/30/2023,2,25,25,9,4,310.59
8639,2/19/2025,2,25,25,2,4,313.09
8640,3/23/2025,2,25,25,12,4,202.07
8641,10/13/2021,2,7,7,18,3,63.15
8642,10/10/2021,2,24,24,1,4,719.75
8643,6/16/2023,2,25,25,8,4,331.99
8644,8/23/2023,2,1,1,14,3,623.95
8645,1/18/2022,3,38,38,18,1,21.31
8646,10/30/2024,5,6,6,5,2,167.66
8647,6/19/2023,2,24,24,5,1,78.02
8648,4/16/2023,2,40,40,1,4,633.52
8649,10/5/2021,5,9,9,11,2,306.87
8650,7/27/2024,1,35,35,2,1,79.7
8651,2/28/2025,5,19,19,15,5,703.52
8652,3/5/2025,2,7,7,2,5,452.11
8653,4/28/2024,1,31,31,18,5,125.92
8654,11/19/2021,2,7,7,17,2,192.72
8655,7/18/2023,2,25,25,11,5,759.91
8656,8/27/2024,2,7,7,2,2,154.4
8657,8/27/2025,2,1,1,10,5,226.32
8658,5/11/2024,2,1,1,2,4,351.24
8659,4/12/2022,2,39,39,5,1,63.83
8660,5/2/2024,5,13,13,8,1,79.91
8661,3/22/2024,3,14,14,7,4,951.11
8662,7/27/2022,2,1,1,13,5,679.2
8663,12/17/2021,5,6,6,7,4,907.18
8664,8/16/2025,2,17,17,17,1,78.55
8665,9/21/2021,5,10,10,11,5,877.63
8666,9/10/2025,2,25,25,1,4,766.71
8667,10/22/2024,2,7,7,16,3,78.43
8668,2/8/2023,2,7,7,1,4,670
8669,5/15/2025,1,11,11,5,3,181.56
8670,1/13/2023,3,22,22,18,5,105.5
8671,9/4/2025,2,39,39,18,5,107.09
8672,1/8/2025,5,10,10,9,5,472.18
8673,12/8/2023,2,1,1,8,2,199.48
8674,10/31/2023,2,25,25,18,4,102.21
8675,1/23/2025,2,24,24,14,1,188.87
8676,9/2/2023,2,1,1,7,4,778.1
8677,12/2/2023,5,21,21,5,4,239.49
8678,9/7/2025,5,21,21,12,5,301.85
8679,10/11/2022,5,19,19,13,2,308.74
8680,12/6/2023,2,24,24,11,1,189.7
8681,3/3/2022,2,1,1,17,4,326.03
8682,10/16/2024,2,1,1,2,2,199.59
8683,9/21/2024,3,2,2,16,5,167.08
8684,12/3/2024,2,37,37,3,1,109.4
8685,4/17/2023,2,1,1,3,1,83.85
8686,12/11/2024,2,24,24,11,2,310.26
8687,10/2/2024,3,4,4,2,3,228.77
8688,4/17/2024,5,10,10,14,1,214.41
8689,11/24/2024,2,8,8,3,2,204.07
8690,8/23/2024,2,40,40,17,4,379.62
8691,3/4/2025,5,10,10,3,4,452.75
8692,8/15/2022,2,17,17,17,4,390.19
8693,2/18/2022,2,25,25,13,2,338.89
8694,12/20/2022,2,1,1,3,3,352.02
8695,9/16/2022,2,37,37,18,5,132.69
8696,8/28/2023,2,1,1,3,3,272.99
8697,9/8/2023,2,17,17,5,4,279.31
8698,6/4/2023,4,23,23,6,2,386.96
8699,2/11/2024,2,7,7,13,1,151.1
8700,12/3/2022,5,13,13,2,3,201.91
8701,9/8/2025,2,39,39,11,2,350.89
8702,6/21/2022,3,4,4,9,1,85.36
8703,8/18/2024,2,8,8,3,5,407.64
8704,4/29/2022,2,1,1,17,2,172.07
8705,7/5/2022,2,37,37,14,3,566.46
8706,3/5/2023,5,21,21,11,5,734.62
8707,10/25/2021,2,17,17,10,2,77.65
8708,7/14/2025,2,40,40,14,1,149.99
8709,12/13/2022,5,13,13,5,4,238.9
8710,12/7/2022,2,37,37,1,3,622.46
8711,3/5/2023,2,7,7,2,2,143.7
8712,9/3/2023,2,37,37,6,3,574.59
8713,6/16/2022,2,17,17,1,2,367.62
8714,9/8/2024,2,37,37,17,1,75.96
8715,4/4/2025,3,22,22,18,2,60.13
8716,8/15/2025,5,9,9,10,1,40.84
8717,9/18/2022,2,24,24,14,1,174.73
8718,11/19/2023,2,25,25,6,5,774.94
8719,6/2/2022,2,17,17,9,5,339.2
8720,4/29/2025,2,37,37,15,3,408.34
8721,7/4/2024,2,7,7,11,1,200.79
8722,10/16/2022,5,13,13,5,1,79.08
8723,8/14/2025,2,40,40,8,3,283.47
8724,4/24/2025,4,12,12,2,4,292.05
8725,6/4/2023,2,7,7,7,5,1104.93
8726,1/18/2023,2,8,8,9,3,191.57
8727,11/8/2022,2,25,25,16,5,135.59
8728,7/4/2022,2,39,39,8,4,352.77
8729,2/2/2024,2,25,25,6,3,441.38
8730,6/24/2022,2,17,17,4,1,133.3
8731,3/3/2025,2,25,25,13,5,869.49
8732,11/18/2024,2,37,37,1,5,850.03
8733,7/24/2024,5,21,21,18,4,83.64
8734,6/2/2025,2,40,40,11,1,167.12
8735,4/30/2022,4,27,27,1,5,878.88
8736,5/5/2022,2,7,7,8,3,289.06
8737,12/20/2022,2,25,25,3,4,359.05
8738,11/14/2022,5,19,19,16,2,52.37
8739,2/15/2025,5,10,10,7,1,231.39
8740,12/24/2024,2,37,37,16,4,106.27
8741,5/17/2022,2,25,25,13,2,284.85
8742,4/12/2025,2,37,37,1,5,795.53
8743,12/7/2024,2,1,1,5,2,161.93
8744,1/20/2023,1,11,11,14,2,295.06
8745,12/15/2022,3,16,16,9,1,87.96
8746,3/20/2023,2,7,7,2,1,95.09
8747,1/31/2023,2,7,7,8,4,393.75
8748,6/24/2022,2,1,1,7,5,1123.68
8749,8/8/2025,4,33,33,7,4,716.03
8750,7/31/2024,2,17,17,7,3,709.44
8751,9/19/2023,4,36,36,8,4,430.51
8752,12/8/2024,2,39,39,9,2,153.94
8753,7/11/2025,5,13,13,2,5,390.22
8754,9/2/2023,2,24,24,10,3,144.61
8755,7/10/2024,2,8,8,10,4,178.88
8756,3/16/2025,3,5,5,8,2,207.67
8757,3/12/2022,2,40,40,17,1,89.46
8758,10/7/2024,2,39,39,16,4,97.97
8759,5/30/2022,4,36,36,15,5,572.92
8760,1/10/2025,3,16,16,14,4,842.54
8761,12/3/2024,2,7,7,14,3,451.98
8762,2/5/2022,5,15,15,13,5,823.6
8763,3/25/2022,2,40,40,8,1,101.9
8764,7/13/2023,2,17,17,12,3,196.67
8765,9/19/2022,5,10,10,7,1,228.94
8766,10/17/2022,5,21,21,4,5,608.15
8767,7/25/2024,2,8,8,15,2,240.17
8768,5/14/2024,3,4,4,9,3,219.42
8769,4/23/2023,2,1,1,8,1,85.85
8770,3/12/2023,2,39,39,17,1,67.22
8771,6/30/2022,2,1,1,17,2,150.15
8772,9/18/2024,2,24,24,13,2,368.01
8773,1/13/2022,2,25,25,10,4,155.22
8774,12/9/2023,2,39,39,7,2,428.77
8775,2/19/2024,4,29,29,11,3,438.43
8776,10/13/2024,5,19,19,3,1,99.51
8777,2/21/2024,2,17,17,3,5,527.04
8778,3/28/2025,2,25,25,16,4,123.15
8779,4/10/2024,5,6,6,13,4,702.02
8780,1/16/2024,1,34,34,13,4,556.14
8781,11/30/2022,2,25,25,2,3,272.21
8782,4/10/2023,2,37,37,15,2,224.41
8783,3/3/2024,2,40,40,18,1,26.72
8784,9/26/2024,5,13,13,12,5,334.82
8785,9/9/2023,2,40,40,7,3,578.44
8786,9/5/2024,2,25,25,15,1,115.62
8787,10/16/2022,2,1,1,9,3,195.8
8788,5/22/2024,5,15,15,6,5,1008.35
8789,12/15/2021,4,29,29,12,4,227.84
8790,10/27/2023,2,37,37,10,1,43.65
8791,11/2/2021,2,1,1,18,4,112.87
8792,7/16/2022,5,15,15,1,5,750.13
8793,5/27/2025,2,7,7,16,5,148.93
8794,1/4/2023,3,38,38,18,4,88.57
8795,1/25/2022,2,1,1,16,2,57.98
8796,3/4/2025,5,13,13,2,3,215.81
8797,5/23/2022,2,39,39,16,3,85.78
8798,7/23/2024,5,15,15,18,1,22.34
8799,6/9/2025,2,37,37,16,4,125.39
8800,1/4/2023,2,25,25,9,5,415.82
8801,3/11/2024,2,7,7,5,1,61.73
8802,7/24/2025,5,13,13,6,2,380.03
8803,1/26/2024,2,37,37,4,3,458.08
8804,2/7/2024,2,17,17,9,1,77.19
8805,4/21/2023,2,8,8,13,3,408.34
8806,4/9/2023,3,2,2,17,5,368.15
8807,9/28/2023,2,1,1,2,5,499.43
8808,12/4/2024,5,19,19,2,2,187.17
8809,9/16/2024,3,4,4,7,4,853.91
8810,4/21/2023,3,18,18,7,1,214.28
8811,1/12/2024,2,7,7,2,5,489.32
8812,12/28/2022,3,22,22,12,3,165.61
8813,4/9/2025,2,25,25,4,2,232.62
8814,7/3/2025,2,1,1,9,4,312.73
8815,9/26/2021,2,17,17,5,2,158.22
8816,3/2/2023,2,25,25,10,3,111.18
8817,8/1/2023,5,10,10,8,5,413.31
8818,6/18/2024,4,33,33,11,3,589.42
8819,11/6/2021,5,6,6,17,2,169.76
8820,3/17/2024,2,25,25,1,2,376.64
8821,9/23/2021,2,25,25,6,1,200.67
8822,6/20/2023,2,17,17,16,1,22.81
8823,8/10/2025,2,17,17,10,4,148.02
8824,12/16/2023,5,13,13,5,1,81.88
8825,6/18/2024,5,19,19,18,2,57.49
8826,2/10/2024,2,24,24,8,2,168.23
8827,12/3/2022,2,37,37,18,3,72.15
8828,1/15/2025,2,39,39,4,5,720.96
8829,2/5/2022,2,25,25,4,2,326.97
8830,4/2/2022,3,20,20,5,2,135.05
8831,5/31/2022,3,18,18,17,2,182.48
8832,5/31/2023,2,39,39,13,4,680.76
8833,10/3/2021,4,27,27,12,3,167.92
8834,10/5/2023,2,1,1,11,5,939.04
8835,3/21/2024,2,17,17,7,5,846.32
8836,9/14/2024,5,10,10,7,2,475.33
8837,12/10/2022,5,6,6,3,3,347.32
8838,11/23/2021,2,1,1,14,4,580.36
8839,9/15/2022,5,10,10,15,2,265.29
8840,8/4/2025,2,8,8,5,3,189.76
8841,1/10/2022,3,5,5,3,5,505.27
8842,7/1/2022,4,36,36,3,3,345.6
8843,1/25/2022,2,1,1,15,3,362.51
8844,6/16/2025,5,19,19,6,3,593.23
8845,12/20/2022,5,19,19,16,4,105.6
8846,8/21/2024,4,33,33,2,1,79.91
8847,12/9/2021,2,37,37,4,3,406.34
8848,12/7/2024,2,7,7,15,4,454
8849,9/2/2022,2,24,24,5,1,71.41
8850,4/11/2023,2,25,25,14,5,736.6
8851,5/6/2025,1,34,34,17,3,294.16
8852,6/12/2022,2,17,17,3,3,306.91
8853,2/5/2024,2,17,17,6,2,280.11
8854,1/8/2024,2,37,37,12,3,151.03
8855,8/14/2024,2,39,39,16,1,31.31
8856,11/12/2021,2,17,17,17,4,343.47
8857,8/31/2025,2,7,7,4,2,226.9
8858,8/11/2023,3,4,4,2,1,84.02
8859,8/11/2022,2,37,37,14,2,354.78
8860,12/3/2021,2,39,39,8,2,230.82
8861,4/3/2024,2,39,39,7,2,382.6
8862,11/21/2022,2,24,24,13,4,551.81
8863,11/13/2024,4,23,23,8,3,261.54
8864,12/23/2023,2,8,8,6,1,137.76
8865,9/18/2023,2,25,25,1,5,808.72
8866,11/8/2023,2,17,17,6,1,196.21
8867,2/19/2025,5,13,13,8,2,232.81
8868,8/19/2023,5,13,13,10,4,155.51
8869,9/2/2024,4,27,27,10,2,102.68
8870,3/21/2022,1,31,31,9,1,86.15
8871,10/8/2021,1,35,35,10,3,146.09
8872,10/3/2021,1,11,11,8,2,172.67
8873,3/23/2022,3,2,2,2,5,473.23
8874,3/13/2022,2,8,8,13,4,667.91
8875,6/5/2022,5,21,21,7,3,529.64
8876,11/26/2024,2,37,37,5,5,314.09
8877,10/8/2021,2,37,37,15,2,265.56
8878,8/23/2023,2,25,25,9,1,90.43
8879,11/11/2021,2,17,17,12,4,279.97
8880,7/27/2025,5,9,9,5,3,201.87
8881,1/23/2025,2,39,39,17,5,361.88
8882,12/28/2022,2,7,7,18,3,72.17
8883,4/19/2022,2,7,7,9,2,136.19
8884,3/10/2025,3,2,2,9,5,469.28
8885,9/5/2025,2,37,37,6,1,137.97
8886,9/9/2022,4,33,33,1,1,206.38
8887,8/31/2023,2,25,25,10,2,82.32
8888,1/23/2022,2,37,37,13,5,863.02
8889,6/3/2023,2,25,25,11,1,169.25
8890,10/19/2023,3,3,3,1,1,163.9
8891,12/31/2024,1,34,34,7,3,564.55
8892,5/21/2024,2,39,39,9,3,210
8893,12/15/2022,2,37,37,4,4,492.35
8894,9/24/2023,5,9,9,15,1,107.5
8895,7/18/2024,2,1,1,10,3,130.65
8896,4/8/2023,2,25,25,11,4,557.42
8897,10/12/2022,2,25,25,12,2,137.11
8898,4/11/2024,5,13,13,17,2,155.94
8899,4/1/2022,2,24,24,17,2,151.71
8900,8/29/2025,2,1,1,2,4,367.29
8901,12/19/2022,5,9,9,14,4,832.28
8902,1/4/2024,2,24,24,10,3,155.58
8903,1/25/2025,2,39,39,9,1,69.44
8904,5/8/2025,5,9,9,11,2,292.19
8905,3/10/2024,2,1,1,18,4,116.45
8906,5/25/2023,2,7,7,12,2,134.16
8907,3/1/2022,2,40,40,8,5,471.94
8908,4/6/2025,2,39,39,3,2,190.88
8909,2/20/2023,2,1,1,1,5,781.94
8910,7/19/2024,4,33,33,10,5,224.55
8911,6/6/2022,1,32,32,16,2,62
8912,7/30/2023,2,1,1,14,2,337.19
8913,11/9/2021,2,37,37,5,5,438.46
8914,10/26/2022,4,27,27,16,3,72.22
8915,6/24/2024,2,8,8,6,5,864.76
8916,1/12/2024,2,40,40,9,2,126.39
8917,4/16/2023,4,30,30,1,4,826.39
8918,1/19/2023,4,27,27,18,3,84.05
8919,4/7/2023,2,40,40,2,1,72.14
8920,11/23/2022,2,1,1,15,1,117.86
8921,12/17/2024,2,24,24,14,2,367.93
8922,8/30/2022,2,37,37,4,4,582.93
8923,8/23/2023,5,15,15,16,2,65.88
8924,9/19/2024,2,39,39,7,3,697.35
8925,10/15/2023,2,17,17,7,4,820.28
8926,12/15/2024,2,8,8,13,2,300.32
8927,5/6/2024,2,37,37,16,1,24.65
8928,9/21/2022,2,24,24,12,1,69.72
8929,6/7/2025,2,40,40,18,4,107.83
8930,8/22/2022,1,34,34,11,2,382.53
8931,4/25/2025,1,31,31,13,2,326.95
8932,3/3/2025,2,24,24,11,2,398.25
8933,12/10/2024,2,39,39,10,4,182.26
8934,3/24/2022,2,37,37,15,3,339.2
8935,9/1/2025,5,10,10,16,5,153.97
8936,9/7/2023,5,9,9,17,2,134.04
8937,3/15/2025,2,8,8,18,3,67.12
8938,4/7/2022,2,1,1,10,1,44.74
8939,6/29/2023,2,7,7,8,3,293.51
8940,4/29/2025,2,17,17,12,5,256.77
8941,11/5/2024,2,40,40,18,2,60.38
8942,12/29/2024,2,8,8,8,1,93.65
8943,9/30/2023,5,9,9,3,1,82.37
8944,9/2/2022,4,27,27,9,2,155.59
8945,8/19/2022,2,7,7,2,5,364.14
8946,5/29/2023,4,36,36,13,5,806.38
8947,10/16/2021,1,34,34,7,3,718.18
8948,6/21/2024,2,1,1,4,4,548.48
8949,1/10/2023,2,40,40,8,1,115.33
8950,10/4/2021,2,1,1,15,5,671.61
8951,9/4/2025,1,11,11,16,1,25.64
8952,7/20/2022,2,37,37,1,3,642.94
8953,5/23/2024,2,40,40,11,2,373.79
8954,10/17/2024,5,13,13,1,1,167.56
8955,9/20/2024,2,37,37,8,5,401.56
8956,5/18/2024,1,11,11,14,2,425.48
8957,8/26/2024,1,35,35,3,3,251.75
8958,9/12/2023,2,8,8,2,1,81.01
8959,8/15/2025,5,13,13,18,2,53.11
8960,2/1/2023,2,7,7,15,4,574.04
8961,6/23/2023,2,39,39,15,4,616.93
8962,5/31/2024,2,37,37,9,5,366.53
8963,8/10/2022,2,8,8,18,5,137.39
8964,3/31/2022,2,40,40,9,4,292.8
8965,5/26/2025,3,2,2,8,1,116.14
8966,7/1/2025,1,34,34,17,2,191.2
8967,5/29/2024,2,17,17,18,1,29.06
8968,12/26/2024,2,37,37,17,3,288.07
8969,12/14/2021,5,10,10,14,5,775.98
8970,3/16/2022,2,8,8,1,1,189.24
8971,1/27/2025,5,9,9,4,3,429.3
8972,8/22/2024,3,4,4,18,5,150.4
8973,12/26/2022,1,34,34,16,1,31.42
8974,9/28/2021,3,4,4,4,3,396.85
8975,4/11/2025,2,24,24,8,3,305.08
8976,1/26/2024,2,1,1,14,4,646.08
8977,4/15/2025,2,24,24,6,1,197.74
8978,4/7/2023,2,37,37,8,3,313.19
8979,1/10/2025,2,25,25,6,3,585.53
8980,8/20/2022,5,13,13,13,2,292.71
8981,11/25/2023,3,20,20,13,4,617.85
8982,2/18/2022,5,9,9,3,2,189.43
8983,2/6/2023,2,1,1,2,4,396.96
8984,12/25/2023,2,37,37,13,4,529.84
8985,7/20/2022,2,7,7,15,4,607.8
8986,3/10/2025,2,8,8,7,5,1042.52
8987,6/24/2024,3,20,20,13,5,624.84
8988,1/28/2023,2,8,8,1,4,808.56
8989,12/18/2022,3,3,3,2,3,292.77
8990,3/9/2022,5,15,15,17,1,94.11
8991,2/9/2024,5,19,19,16,3,91.69
8992,11/11/2023,2,40,40,10,5,189.78
8993,4/25/2024,2,40,40,15,3,367.42
8994,5/6/2025,5,19,19,8,2,171.36
8995,5/27/2024,2,40,40,11,3,553.7
8996,5/24/2023,5,19,19,18,2,45.97
8997,12/19/2023,2,37,37,10,2,101.97
8998,11/26/2023,2,40,40,4,5,618.51
8999,6/1/2024,3,20,20,3,1,98.04
9000,11/23/2024,2,37,37,3,5,482.88
9001,4/27/2025,2,1,1,2,2,136.13
9002,1/22/2023,2,24,24,14,5,884.35
9003,2/16/2025,2,39,39,11,1,185.88
9004,4/9/2025,3,2,2,2,3,235.32
9005,10/22/2023,3,22,22,5,3,219.31
9006,7/17/2024,2,7,7,3,3,323.27
9007,5/14/2023,2,24,24,5,4,283.13
9008,8/30/2023,5,9,9,5,4,293.52
9009,7/23/2025,2,7,7,9,5,441.26
9010,3/18/2024,5,6,6,6,3,516.21
9011,3/1/2024,4,36,36,2,5,334.1
9012,8/1/2022,4,36,36,1,1,208.31
9013,11/9/2021,5,21,21,18,1,27.42
9014,7/11/2023,2,17,17,3,1,80.84
9015,11/26/2023,2,25,25,3,3,328.73
9016,3/3/2024,5,10,10,14,5,1009.48
9017,9/19/2024,2,25,25,18,3,84.48
9018,4/16/2025,5,19,19,12,3,162.91
9019,2/13/2025,1,35,35,3,5,545.37
9020,4/22/2025,4,12,12,10,1,36.01
9021,1/21/2025,2,17,17,14,4,852.13
9022,1/23/2024,4,27,27,13,4,522.57
9023,1/7/2022,2,39,39,5,5,347.03
9024,6/29/2025,5,9,9,7,5,1156.94
9025,8/25/2025,2,8,8,10,4,202.35
9026,1/2/2023,2,7,7,2,1,69.8
9027,11/20/2024,2,25,25,8,5,397.39
9028,7/17/2025,5,15,15,8,4,379.96
9029,8/25/2024,5,21,21,9,3,195.8
9030,3/8/2023,4,33,33,14,4,770.84
9031,6/10/2023,2,8,8,14,3,501.23
9032,2/15/2025,2,25,25,8,1,112.88
9033,6/6/2024,2,25,25,2,4,326.69
9034,6/30/2023,5,6,6,18,5,125.71
9035,8/28/2022,2,40,40,1,5,1011.82
9036,9/13/2025,2,1,1,14,1,209.58
9037,5/26/2022,5,10,10,11,2,300
9038,6/19/2025,2,39,39,9,1,80.85
9039,7/30/2024,5,15,15,14,5,1020.37
9040,1/6/2024,2,7,7,12,1,63.08
9041,8/2/2022,3,5,5,6,2,403.71
9042,1/12/2025,2,37,37,5,5,389.27
9043,3/30/2024,2,8,8,12,1,65.44
9044,6/3/2025,2,17,17,7,3,507.25
9045,9/13/2023,2,39,39,4,2,246.22
9046,8/26/2023,2,24,24,4,4,654.45
9047,7/24/2022,2,37,37,18,5,129.79
