"ID_FACTURE","DT_FACTURE","ID_CLIENT","ID_DEVIS"
"FA022574","2024-04-09","TH-11550137","DE010404"
"FA022575","2024-01-23","SP-2086091","DE010404"
"FA022576","2023-01-04","DN-3690147","DE010404"
"FA022577","2023-07-08","ES-402060","DE010404"
"FA022578","2023-03-18","PM-189401402","DE010404"
"FA022579","2023-01-03","CS-195023","DE010404"
"FA022580","2023-11-03","BD-163538","DE010404"
"FA022581","2023-03-02","TB-2159539","DE010404"
"FA022582","2023-02-08","JE-157158","DE010404"
"FA022583","2024-04-10","TB-1105595","DE010404"
"FA022584","2024-04-27","KD-166151406","DE010404"
"FA022585","2023-01-19","DR-12880120","DE010404"
"FA022586","2023-01-06","AH-10585139","DE010404"
"FA022587","2023-02-10","LB-1673545","DE010404"
"FA022588","2023-01-19","NW-1840082","DE010404"
"FA022589","2024-03-28","PJ-1883528","DE010404"
"FA022590","2023-02-17","YS-2188055","DE010404"
"FA022591","2023-08-14","PW-1903058","DE010404"
"FA022592","2024-05-27","ER-138551402","DE010404"
"FA022593","2023-02-12","JS-559595","DE010404"
"FA022594","2024-05-24","PG-18820143","DE010404"
"FA022595","2023-01-05","VF-2171555","DE010404"
"FA022596","2023-11-27","DP-310519","DE010404"
"FA022597","2023-09-27","CA-12265102","DE010404"
"FA022598","2023-11-27","EH-139901408","DE010404"
"FA022599","2023-05-28","MM-828013","DE010404"
"FA022600","2024-07-16","RB-193607","DE010404"
"FA022601","2023-05-02","DR-1288093","DE010404"
"FA022602","2024-05-22","SL-20155102","DE010404"
"FA022603","2023-06-04","RP-19390139","DE010404"
"FA022604","2024-02-06","ES-14020130","DE010404"
"FA022605","2023-05-05","CA-226560","DE010404"
"FA022606","2024-06-27","KN-6390137","DE010404"
"FA022607","2024-04-23","AR-40568","DE010404"
"FA022608","2023-01-27","TP-21130118","DE010404"
"FA022609","2024-05-19","MS-73659","DE010404"
"FA022610","2023-04-03","JE-157151406","DE010404"
"FA022611","2023-10-07","RM-19675120","DE010404"
"FA022612","2023-08-09","GA-145151404","DE010404"
"FA022613","2023-07-28","SV-20935139","DE010404"
"FA022614","2024-06-24","MS-177101408","DE010404"
"FA022615","2023-09-26","EM-1381064","DE010404"
"FA022616","2024-02-29","NG-835573","DE010404"
"FA022617","2023-07-07","KL-1655559","DE010404"
"FA022618","2023-05-21","DK-289535","DE010404"
"FA022619","2023-04-24","GW-14605102","DE010404"
"FA022620","2023-05-17","MF-1825045","DE010404"
"FA022621","2024-01-09","ME-1732048","DE010404"
"FA022622","2023-11-03","AY-555103","DE010404"
"FA022623","2023-10-15","SV-20935102","DE010404"
"FA022624","2023-12-09","AJ-10945102","DE010404"
"FA022625","2023-05-24","GT-147101406","DE010404"
"FA022626","2023-05-16","VG-1179038","DE010404"
"FA022627","2023-06-22","CK-2760110","DE010404"
"FA022628","2023-02-04","TT-2122036","DE010404"
"FA022629","2023-05-29","GM-1468082","DE010404"
"FA022630","2024-02-16","RM-19750102","DE010404"
"FA022631","2023-09-22","KM-672061","DE010404"
"FA022632","2024-02-16","AG-33095","DE010404"
"FA022633","2024-04-20","BP-118529","DE010404"
"FA022634","2023-03-21","CK-122051404","DE010404"
"FA022635","2024-03-16","GP-1474018","DE010404"
"FA022636","2024-01-13","EB-1370539","DE010404"
"FA022637","2023-05-06","TS-1108560","DE010404"
"FA022638","2024-01-11","CP-12085143","DE010404"
"FA022639","2023-02-28","JE-1571527","DE010404"
"FA022640","2023-04-03","PO-1885064","DE010404"
"FA022641","2023-12-01","BG-1103551","DE010404"
"FA022642","2023-04-07","RH-1955548","DE010404"
"FA022643","2023-02-25","AR-54033","DE010404"
"FA022644","2023-01-04","NR-1855051","DE010404"
"FA022645","2023-03-07","XP-21865130","DE010404"
"FA022646","2023-12-04","BD-162095","DE010404"
"FA022647","2024-06-04","BF-1097545","DE010404"
"FA022648","2023-06-13","CC-1267027","DE010404"
"FA022649","2023-09-09","PN-187757","DE010404"
"FA022650","2023-09-22","TB-1162595","DE010404"
"FA022651","2023-12-14","PS-18970139","DE010404"
"FA022652","2024-03-22","PT-19090139","DE010404"
"FA022653","2023-07-10","DW-135407","DE010404"
"FA022654","2023-01-03","AG-103301408","DE010404"
"FA022655","2023-07-02","TD-209951402","DE010404"
"FA022656","2024-05-02","GA-1472582","DE010404"
"FA022657","2023-08-27","TS-215051408","DE010404"
"FA022658","2023-03-14","TB-1128076","DE010404"
"FA022659","2023-05-18","EN-3780134","DE010404"
"FA022660","2024-01-03","AB-106001404","DE010404"
"FA022661","2023-05-28","CH-120701408","DE010404"
"FA022662","2023-03-27","SG-2060518","DE010404"
"FA022663","2023-03-29","KF-16285139","DE010404"
"FA022664","2023-10-17","JK-1573082","DE010404"
"FA022665","2024-04-22","IG-1508518","DE010404"
"FA022666","2023-11-17","DJ-13420120","DE010404"
"FA022667","2023-01-09","MZ-1751545","DE010404"
"FA022668","2024-01-07","SV-10815134","DE010404"
"FA022669","2023-10-22","MS-777086","DE010404"
"FA022670","2024-04-01","RB-1943582","DE010404"
"FA022671","2023-07-19","BF-1080134","DE010404"
"FA022672","2023-11-04","CV-1229588","DE010404"
"FA022673","2024-02-13","AJ-1094558","DE010404"
"FA022674","2023-10-31","BD-1156048","DE010404"
"FA022675","2024-05-14","MK-1790551","DE010404"
"FA022676","2023-10-29","SR-2074028","DE010404"
"FA022677","2023-07-16","PP-1895548","DE010404"
"FA022678","2023-02-26","MV-1748545","DE010404"
"FA022679","2023-07-07","KA-165251402","DE010404"
"FA022680","2023-04-26","AS-101351406","DE010404"
"FA022681","2023-11-28","JK-1562518","DE010404"
"FA022682","2024-03-23","DL-128657","DE010404"
"FA022683","2023-05-06","HG-1496566","DE010404"
"FA022684","2023-10-08","TW-2102545","DE010404"
"FA022685","2023-04-24","CL-270029","DE010404"
"FA022686","2024-06-10","SP-2062055","DE010404"
"FA022687","2023-07-06","LC-1688555","DE010404"
"FA022688","2024-07-17","RO-97804","DE010404"
"FA022689","2023-01-11","VW-21775143","DE010404"
"FA022690","2024-03-06","CK-1259545","DE010404"
"FA022691","2024-04-03","JB-1592545","DE010404"
"FA022692","2023-03-25","MV-819060","DE010404"
"FA022693","2023-05-23","SM-1032029","DE010404"
"FA022694","2023-05-29","RC-198251404","DE010404"
"FA022695","2024-03-30","BG-1740109","DE010404"
"FA022696","2023-06-07","SG-1089067","DE010404"
"FA022697","2024-04-16","CC-1255055","DE010404"
"FA022698","2023-03-10","AI-1085539","DE010404"
"FA022699","2024-04-24","MC-1784528","DE010404"
"FA022700","2023-09-25","KM-162251406","DE010404"
"FA022701","2023-10-22","JJ-157607","DE010404"
"FA022702","2023-05-07","GT-1463597","DE010404"
"FA022703","2024-02-09","JJ-154451404","DE010404"
"FA022704","2024-05-26","BM-114061","DE010404"
"FA022705","2023-12-29","JK-161201408","DE010404"
"FA022706","2023-07-12","EM-381032","DE010404"
"FA022707","2023-04-07","BW-112005","DE010404"
"FA022708","2024-01-18","BM-111401402","DE010404"
"FA022709","2023-07-01","DB-3615146","DE010404"
"FA022710","2024-04-18","BT-1139592","DE010404"
"FA022711","2023-02-01","VT-1170060","DE010404"
"FA022712","2023-12-03","PR-1888059","DE010404"
"FA022713","2023-02-14","TP-11130103","DE010404"
"FA022714","2023-05-20","MV-18190139","DE010404"
"FA022715","2024-05-25","NP-1870082","DE010404"
"FA022716","2024-02-01","KH-6330117","DE010404"
"FA022717","2023-09-10","TG-213101404","DE010404"
"FA022718","2023-02-15","PR-1888058","DE010404"
"FA022719","2024-02-04","LC-17140139","DE010404"
"FA022720","2023-04-17","ND-1837058","DE010404"
"FA022721","2023-06-09","DJ-1351027","DE010404"
"FA022722","2024-06-03","LR-7035146","DE010404"
"FA022723","2024-02-20","JH-15985130","DE010404"
"FA022724","2023-07-03","SJ-1021543","DE010404"
"FA022725","2023-04-07","PF-19225102","DE010404"
"FA022726","2023-03-10","SS-2051559","DE010404"
"FA022727","2024-03-25","JK-1609027","DE010404"
"FA022728","2023-04-13","JG-5115103","DE010404"
"FA022729","2024-01-19","JD-1579027","DE010404"
"FA022730","2023-09-21","VM-2183551","DE010404"
"FA022731","2023-04-23","SV-209355","DE010404"
"FA022732","2023-06-17","MB-808595","DE010404"
"FA022733","2023-06-01","BT-1148548","DE010404"
"FA022734","2023-06-11","PM-89408","DE010404"
"FA022735","2023-10-24","EA-403560","DE010404"
"FA022736","2023-03-10","MH-1762045","DE010404"
"FA022737","2024-03-24","AR-345109","DE010404"
"FA022738","2024-01-30","TS-11430117","DE010404"
"FA022739","2023-01-22","MH-1778582","DE010404"
"FA022740","2023-03-15","VT-2170048","DE010404"
"FA022741","2023-08-15","CK-125951404","DE010404"
"FA022742","2023-12-27","MH-174401404","DE010404"
"FA022743","2023-02-24","MZ-751579","DE010404"
"FA022744","2024-03-05","BP-11290120","DE010404"
"FA022745","2024-04-21","LB-6795107","DE010404"
"FA022746","2024-03-09","AB-1015027","DE010404"
"FA022747","2023-06-19","KM-622595","DE010404"
"FA022748","2023-09-16","VP-21760120","DE010404"
"FA022749","2023-06-27","PO-9195134","DE010404"
"FA022750","2024-01-30","CM-1815129","DE010404"
"FA022751","2023-10-16","CM-1183045","DE010404"
"FA022752","2024-07-07","MT-17815139","DE010404"
"FA022753","2023-05-18","DO-3435117","DE010404"
"FA022754","2023-04-20","JF-1541598","DE010404"
"FA022755","2023-03-14","KT-6465134","DE010404"
"FA022756","2023-05-07","AH-465117","DE010404"
"FA022757","2024-01-25","CM-1265592","DE010404"
"FA022758","2023-12-26","FM-143801402","DE010404"
"FA022759","2024-04-01","MC-1763559","DE010404"
"FA022760","2023-04-03","CC-2220137","DE010404"
"FA022761","2023-06-07","CC-126851406","DE010404"
"FA022762","2023-11-17","SC-2044027","DE010404"
"FA022763","2023-12-01","PF-19120120","DE010404"
"FA022764","2023-06-25","CS-1240045","DE010404"
"FA022765","2023-10-14","RK-1930098","DE010404"
"FA022766","2024-05-15","ER-385533","DE010404"
"FA022767","2024-03-16","SV-209351402","DE010404"
"FA022768","2023-08-31","SM-1032095","DE010404"
"FA022769","2024-06-21","TR-2132558","DE010404"
"FA022770","2023-10-01","IM-505560","DE010404"
"FA022771","2023-09-21","AR-10345104","DE010404"
"FA022772","2023-10-09","NB-1865539","DE010404"
"FA022773","2023-02-08","CC-1268551","DE010404"
"FA022774","2023-01-31","BG-1740109","DE010404"
"FA022775","2023-11-25","MM-1726045","DE010404"
"FA022776","2024-05-12","RR-1931566","DE010404"
"FA022777","2023-11-28","MR-754522","DE010404"
"FA022778","2023-05-06","MT-8070110","DE010404"
"FA022779","2023-02-28","DB-130601406","DE010404"
"FA022780","2023-09-30","MT-178151408","DE010404"
"FA022781","2024-05-14","BD-156095","DE010404"
"FA022782","2024-03-02","KW-6570107","DE010404"
"FA022783","2024-01-29","PB-9210108","DE010404"
"FA022784","2023-12-27","AJ-10960120","DE010404"
"FA022785","2024-06-21","MS-177101404","DE010404"
"FA022786","2024-05-22","JG-1580527","DE010404"
"FA022787","2024-05-17","AS-102251408","DE010404"
"FA022788","2023-10-25","DK-13375139","DE010404"
"FA022789","2023-02-24","JH-1591018","DE010404"
"FA022790","2023-10-22","SC-205751406","DE010404"
"FA022791","2023-01-19","MD-1786027","DE010404"
"FA022792","2024-06-14","EH-418587","DE010404"
"FA022793","2024-06-13","AB-1025527","DE010404"
"FA022794","2023-02-21","DL-3495134","DE010404"
"FA022795","2023-01-10","SC-200501404","DE010404"
"FA022796","2024-07-16","SM-2032048","DE010404"
"FA022797","2024-04-26","CY-12745120","DE010404"
"FA022798","2023-03-09","PJ-1883564","DE010404"
"FA022799","2023-11-29","ME-180101404","DE010404"
"FA022800","2024-07-12","DP-1339048","DE010404"
"FA022801","2023-08-11","IG-15085102","DE010404"
"FA022802","2023-02-26","PJ-1901527","DE010404"
"FA022803","2023-07-18","CA-123107","DE010404"
"FA022804","2023-07-30","SP-206501408","DE010404"
"FA022805","2024-01-03","LB-16735120","DE010404"
"FA022806","2023-01-04","RD-1990011","DE010404"
"FA022807","2023-10-17","BD-156032","DE010404"
"FA022808","2024-03-05","MG-1769564","DE010404"
"FA022809","2023-12-12","BO-11425102","DE010404"
"FA022810","2023-06-11","EM-1420027","DE010404"
"FA022811","2023-01-01","EM-1382545","DE010404"
"FA022812","2024-07-07","DD-1357091","DE010404"
"FA022813","2023-06-10","SC-206957","DE010404"
"FA022814","2024-07-22","BP-1115562","DE010404"
"FA022815","2023-11-08","BD-162087","DE010404"
"FA022816","2023-02-07","TT-2107059","DE010404"
"FA022817","2023-03-11","CM-1193518","DE010404"
"FA022818","2023-08-10","KH-166307","DE010404"
"FA022819","2023-05-16","EH-4125134","DE010404"
"FA022820","2024-05-16","MW-8235119","DE010404"
"FA022821","2023-01-26","MC-1813098","DE010404"
"FA022822","2024-05-13","AJ-96043","DE010404"
"FA022823","2023-04-01","JP-552023","DE010404"
"FA022824","2023-04-06","MF-1766527","DE010404"
"FA022825","2023-11-04","CV-1280545","DE010404"
"FA022826","2024-05-24","ML-17755139","DE010404"
"FA022827","2023-05-09","JC-1538545","DE010404"
"FA022828","2024-04-02","PO-1885082","DE010404"
"FA022829","2023-04-30","DR-128801408","DE010404"
"FA022830","2024-02-22","SC-10260110","DE010404"
"FA022831","2024-03-24","AG-390136","DE010404"
"FA022832","2024-03-11","DK-12835139","DE010404"
"FA022833","2024-05-14","DW-354095","DE010404"
"FA022834","2023-01-23","TS-1150586","DE010404"
"FA022835","2023-07-08","HL-15040139","DE010404"
"FA022836","2023-06-18","LD-17005139","DE010404"
"FA022837","2023-05-11","SC-2069558","DE010404"
"FA022838","2023-09-29","KA-652520","DE010404"
"FA022839","2023-03-11","MC-7635110","DE010404"
"FA022840","2023-04-18","BG-117401402","DE010404"
"FA022841","2023-02-27","LT-1711058","DE010404"
"FA022842","2023-08-27","BC-111257","DE010404"
"FA022843","2023-09-13","MW-1822051","DE010404"
"FA022844","2023-03-27","JE-1561058","DE010404"
"FA022845","2023-03-29","JF-154151404","DE010404"
"FA022846","2024-06-15","LH-715568","DE010404"
"FA022847","2024-07-14","MK-179051408","DE010404"
"FA022848","2024-06-02","LB-167951406","DE010404"
"FA022849","2023-01-06","AB-15146","DE010404"
"FA022850","2023-09-26","AB-165103","DE010404"
"FA022851","2023-12-29","EB-1375045","DE010404"
"FA022852","2023-03-27","CR-12625120","DE010404"
"FA022853","2023-04-30","EH-394519","DE010404"
"FA022854","2023-08-23","JH-1543028","DE010404"
"FA022855","2023-01-29","RC-198251406","DE010404"
"FA022856","2024-02-04","PO-1886511","DE010404"
"FA022857","2024-05-03","IL-1510028","DE010404"
"FA022858","2024-01-28","DS-1303051","DE010404"
"FA022859","2023-08-16","PB-915084","DE010404"
"FA022860","2023-02-06","DC-1328551","DE010404"
"FA022861","2023-10-07","JH-15910139","DE010404"
"FA022862","2024-05-01","GZ-1454527","DE010404"
"FA022863","2023-05-11","JE-1561048","DE010404"
"FA022864","2023-10-05","CS-12250102","DE010404"
"FA022865","2024-05-27","LS-172001402","DE010404"
"FA022866","2023-12-19","HG-1484548","DE010404"
"FA022867","2024-03-28","TS-2161048","DE010404"
"FA022868","2023-05-30","MR-1754559","DE010404"
"FA022869","2023-08-15","TT-11220129","DE010404"
"FA022870","2023-07-02","PO-18865102","DE010404"
"FA022871","2023-01-08","JE-547538","DE010404"
"FA022872","2023-04-01","BT-1139592","DE010404"
"FA022873","2023-06-21","EM-1382555","DE010404"
"FA022874","2024-04-07","MA-17995139","DE010404"
"FA022875","2023-10-04","CM-21603","DE010404"
"FA022876","2023-01-01","JG-5310107","DE010404"
"FA022877","2024-01-29","BP-110957","DE010404"
"FA022878","2023-10-27","GM-444086","DE010404"
"FA022879","2024-06-01","SV-1081543","DE010404"
"FA022880","2023-01-13","ML-180407","DE010404"
"FA022881","2024-07-01","MS-1798059","DE010404"
"FA022882","2023-07-02","LR-1691531","DE010404"
"FA022883","2024-05-13","SV-1081543","DE010404"
"FA022884","2023-07-25","ES-140801408","DE010404"
"FA022885","2023-11-16","CD-119801404","DE010404"
"FA022886","2023-06-01","BF-1117059","DE010404"
"FA022887","2023-07-26","SP-20620102","DE010404"
"FA022888","2023-04-16","DO-1343558","DE010404"
"FA022889","2023-12-12","LP-1709527","DE010404"
"FA022890","2024-03-02","SB-1018586","DE010404"
"FA022891","2023-03-27","ML-1741048","DE010404"
"FA022892","2024-02-10","HE-1480091","DE010404"
"FA022893","2024-04-04","SC-2044031","DE010404"
"FA022894","2023-03-21","RD-1966048","DE010404"
"FA022895","2023-08-02","DS-13030102","DE010404"
"FA022896","2023-10-21","PR-18880102","DE010404"
"FA022897","2024-03-16","TH-2111555","DE010404"
"FA022898","2024-01-08","AB-101651402","DE010404"
"FA022899","2024-05-19","MC-1759045","DE010404"
"FA022900","2023-11-15","CC-255038","DE010404"
"FA022901","2023-05-19","EM-1382531","DE010404"
"FA022902","2023-07-24","CL-1890117","DE010404"
"FA022903","2024-01-10","PR-188801408","DE010404"
"FA022904","2023-07-30","DH-1307592","DE010404"
"FA022905","2023-10-30","AP-1091593","DE010404"
"FA022906","2023-01-09","TS-1137024","DE010404"
"FA022907","2023-10-07","HD-478595","DE010404"
"FA022908","2023-05-21","CM-1223518","DE010404"
"FA022909","2024-04-29","PT-1909018","DE010404"
"FA022910","2023-03-19","BO-114255","DE010404"
"FA022911","2023-04-21","RB-943575","DE010404"
"FA022912","2024-05-20","KB-1624058","DE010404"
"FA022913","2023-01-04","ML-1826527","DE010404"
"FA022914","2023-06-28","ND-1837058","DE010404"
"FA022915","2023-02-19","LS-1694582","DE010404"
"FA022916","2023-05-28","AH-1007586","DE010404"
"FA022917","2024-06-22","BD-117705","DE010404"
"FA022918","2023-03-21","BO-114251406","DE010404"
"FA022919","2024-01-22","AG-10900120","DE010404"
"FA022920","2023-06-05","BV-1124527","DE010404"
"FA022921","2024-04-20","CD-1198093","DE010404"
"FA022922","2023-09-19","DO-1364539","DE010404"
"FA022923","2023-04-16","TZ-1144523","DE010404"
"FA022924","2023-03-28","AH-1058527","DE010404"
"FA022925","2023-09-28","JK-160901408","DE010404"
"FA022926","2023-03-22","DB-1366027","DE010404"
"FA022927","2024-02-12","DL-1333045","DE010404"
"FA022928","2023-02-08","JS-1594093","DE010404"
"FA022929","2024-06-24","NP-18325120","DE010404"
"FA022930","2024-01-21","SF-200657","DE010404"
"FA022931","2023-03-13","RM-19750102","DE010404"
"FA022932","2023-06-23","CA-1277518","DE010404"
"FA022933","2023-03-24","RB-946569","DE010404"
"FA022934","2024-02-01","TB-1135515","DE010404"
"FA022935","2023-03-27","SC-1005074","DE010404"
"FA022936","2024-03-24","AS-10045125","DE010404"
"FA022937","2023-02-05","HW-493560","DE010404"
"FA022938","2023-02-08","LL-6840137","DE010404"
"FA022939","2023-12-12","PM-8940147","DE010404"
"FA022940","2023-11-19","JP-546023","DE010404"
"FA022941","2023-03-20","CS-125051406","DE010404"
"FA022942","2024-03-26","CS-12175139","DE010404"
"FA022943","2023-01-30","SB-2029058","DE010404"
"FA022944","2023-08-28","SP-1092095","DE010404"
"FA022945","2024-06-22","CM-1238527","DE010404"
"FA022946","2023-09-13","CM-1265559","DE010404"
"FA022947","2024-06-09","HG-1502527","DE010404"
"FA022948","2024-07-22","IM-5055107","DE010404"
"FA022949","2024-05-25","VM-21835139","DE010404"
"FA022950","2023-12-04","BT-11485120","DE010404"
"FA022951","2023-05-24","PO-1886511","DE010404"
"FA022952","2023-11-21","JH-1543048","DE010404"
"FA022953","2024-07-21","AR-1054082","DE010404"
"FA022954","2023-10-27","HA-1492016","DE010404"
"FA022955","2023-12-16","MP-1796551","DE010404"
"FA022956","2023-01-07","LR-1703548","DE010404"
"FA022957","2023-01-01","CC-1247582","DE010404"
"FA022958","2023-01-28","BS-1755134","DE010404"
"FA022959","2023-01-31","KB-166001406","DE010404"
"FA022960","2023-03-21","TS-2150598","DE010404"
"FA022961","2024-03-05","NF-183851406","DE010404"
"FA022962","2024-02-15","CC-1247518","DE010404"
"FA022963","2023-09-01","RB-19435139","DE010404"
"FA022964","2023-10-29","DH-136751404","DE010404"
"FA022965","2023-05-04","JS-1588096","DE010404"
"FA022966","2023-01-19","LS-697523","DE010404"
"FA022967","2023-09-11","TS-213401","DE010404"
"FA022968","2023-06-05","MM-7920111","DE010404"
"FA022969","2023-08-25","KB-1658548","DE010404"
"FA022970","2024-05-16","TB-11355134","DE010404"
"FA022971","2024-04-01","NB-858069","DE010404"
"FA022972","2023-10-06","BT-130529","DE010404"
"FA022973","2023-05-27","AC-10450143","DE010404"
"FA022974","2024-04-04","CY-12745120","DE010404"
"FA022975","2024-03-13","BO-114255","DE010404"
"FA022976","2023-03-06","DK-1322582","DE010404"
"FA022977","2024-03-26","AF-1088558","DE010404"
"FA022978","2024-01-22","BD-113207","DE010404"
"FA022979","2023-09-23","BS-180087","DE010404"
"FA022980","2023-05-13","HG-4845111","DE010404"
"FA022981","2024-05-29","JG-15160139","DE010404"
"FA022982","2023-01-05","DH-130757","DE010404"
"FA022983","2023-09-04","DL-2925137","DE010404"
"FA022984","2023-07-23","CK-1232597","DE010404"
"FA022985","2024-06-23","MS-1777096","DE010404"
"FA022986","2024-05-17","GD-14590130","DE010404"
"FA022987","2023-10-26","RK-1930018","DE010404"
"FA022988","2024-01-06","HK-1489018","DE010404"
"FA022989","2023-06-01","GH-146657","DE010404"
"FA022990","2024-05-21","PM-19135102","DE010404"
"FA022991","2023-07-21","EK-137951402","DE010404"
"FA022992","2023-12-01","RE-945095","DE010404"
"FA022993","2023-03-27","KB-1640578","DE010404"
"FA022994","2023-08-28","AB-10150143","DE010404"
"FA022995","2023-06-27","JP-1613555","DE010404"
"FA022996","2023-02-06","DH-1307598","DE010404"
"FA022997","2023-08-21","TT-2122048","DE010404"
"FA022998","2024-02-15","SW-2035031","DE010404"
"FA022999","2024-05-18","LW-1712537","DE010404"
"FA023000","2023-05-11","KH-6330110","DE010404"
"FA023001","2023-01-07","CM-1244518","DE010404"
"FA023002","2024-04-18","LR-1703559","DE010404"
"FA023003","2023-02-23","DO-364595","DE010404"
"FA023004","2023-09-23","LC-1705059","DE010404"
"FA023005","2023-12-27","TW-2102578","DE010404"
"FA023006","2023-11-01","BP-11095124","DE010404"
"FA023007","2023-11-17","LE-16810120","DE010404"
"FA023008","2024-06-10","PH-1879018","DE010404"
"FA023009","2023-05-12","EM-1414031","DE010404"
"FA023010","2023-10-20","ST-2053082","DE010404"
"FA023011","2024-04-04","JL-1517582","DE010404"
"FA023012","2024-06-28","LA-1678091","DE010404"
"FA023013","2023-05-15","TB-1119049","DE010404"
"FA023014","2023-03-05","JJ-1576082","DE010404"
"FA023015","2023-08-09","KH-6510117","DE010404"
"FA023016","2023-01-06","GT-14710125","DE010404"
"FA023017","2023-06-05","JH-1598593","DE010404"
"FA023018","2023-04-06","RW-1969018","DE010404"
"FA023019","2024-02-28","RB-194655","DE010404"
"FA023020","2023-07-31","JS-568533","DE010404"
"FA023021","2023-10-10","BD-150095","DE010404"
"FA023022","2023-03-15","RC-19825102","DE010404"
"FA023023","2023-02-14","CM-123851408","DE010404"
"FA023024","2024-07-18","PW-9030135","DE010404"
"FA023025","2023-05-28","VP-2173028","DE010404"
"FA023026","2023-05-05","LA-1678051","DE010404"
"FA023027","2023-11-20","BD-117701402","DE010404"
"FA023028","2023-05-06","NZ-1856558","DE010404"
"FA023029","2023-11-28","BW-110651406","DE010404"
"FA023030","2023-11-03","EB-13870141","DE010404"
"FA023031","2023-07-19","DW-1358598","DE010404"
"FA023032","2023-11-03","KM-1672093","DE010404"
"FA023033","2023-07-16","CD-228032","DE010404"
"FA023034","2024-01-31","HD-478522","DE010404"
"FA023035","2023-12-20","JK-15325130","DE010404"
"FA023036","2023-04-25","ZC-219101406","DE010404"
"FA023037","2023-10-05","MK-1816048","DE010404"
"FA023038","2023-04-16","AJ-9454","DE010404"
"FA023039","2023-09-19","BB-1154518","DE010404"
"FA023040","2023-05-06","SP-206201404","DE010404"
"FA023041","2024-03-15","JH-1591018","DE010404"
"FA023042","2023-05-06","TG-213108","DE010404"
"FA023043","2023-10-17","DA-1345048","DE010404"
"FA023044","2024-04-12","GA-4515107","DE010404"
"FA023045","2024-06-15","MS-1736536","DE010404"
"FA023046","2023-12-09","MH-1745518","DE010404"
"FA023047","2023-12-18","EB-138401402","DE010404"
"FA023048","2023-10-03","JB-160007","DE010404"
"FA023049","2024-04-06","CR-1262598","DE010404"
"FA023050","2024-04-26","PC-187451406","DE010404"
"FA023051","2024-05-26","EA-140351408","DE010404"
"FA023052","2023-11-11","CM-1223548","DE010404"
"FA023053","2023-02-28","TB-11400137","DE010404"
"FA023054","2023-12-30","CM-1223518","DE010404"
"FA023055","2023-08-24","JB-5400117","DE010404"
"FA023056","2024-03-19","MH-18025104","DE010404"
"FA023057","2024-07-16","DJ-1351048","DE010404"
"FA023058","2023-11-02","SC-1005061","DE010404"
"FA023059","2024-03-04","DP-3000109","DE010404"
"FA023060","2024-05-13","BW-110651406","DE010404"
"FA023061","2023-12-31","SA-1083049","DE010404"
"FA023062","2023-03-25","HR-4770134","DE010404"
"FA023063","2023-01-29","EA-14035139","DE010404"
"FA023064","2024-03-25","DL-1331527","DE010404"
"FA023065","2023-03-13","PB-1915034","DE010404"
"FA023066","2024-02-18","DM-13345143","DE010404"
"FA023067","2023-03-28","SC-203801404","DE010404"
"FA023068","2023-09-05","BS-180060","DE010404"
"FA023069","2023-07-19","PS-189707","DE010404"
"FA023070","2024-03-24","ML-174101404","DE010404"
"FA023071","2023-08-27","SH-1997582","DE010404"
"FA023072","2024-03-11","AB-1025518","DE010404"
"FA023073","2023-04-05","DB-130601408","DE010404"
"FA023074","2023-09-10","SV-2093559","DE010404"
"FA023075","2023-06-11","MC-1727566","DE010404"
"FA023076","2024-04-07","CM-2385117","DE010404"
"FA023077","2023-12-21","LT-1676592","DE010404"
"FA023078","2023-06-24","TR-2132527","DE010404"
"FA023079","2023-05-09","MC-1760545","DE010404"
"FA023080","2023-03-18","SH-2063582","DE010404"
"FA023081","2023-01-09","ED-1388559","DE010404"
"FA023082","2023-10-01","HM-148601402","DE010404"
"FA023083","2023-08-06","AP-1091518","DE010404"
"FA023084","2023-03-28","RA-1988593","DE010404"
"FA023085","2023-10-09","BD-162087","DE010404"
"FA023086","2024-04-28","CD-228052","DE010404"
"FA023087","2023-06-11","BS-115901406","DE010404"
"FA023088","2023-08-29","HG-150257","DE010404"
"FA023089","2023-09-06","CD-228032","DE010404"
"FA023090","2024-06-10","GA-1451545","DE010404"
"FA023091","2023-11-14","TH-2111578","DE010404"
"FA023092","2024-04-12","EH-141257","DE010404"
"FA023093","2023-07-09","TP-214157","DE010404"
"FA023094","2024-03-10","LB-1679539","DE010404"
"FA023095","2024-05-08","JO-1528018","DE010404"
"FA023096","2023-01-24","BD-1150059","DE010404"
"FA023097","2024-03-01","EN-1378082","DE010404"
"FA023098","2023-08-25","KC-654083","DE010404"
"FA023099","2024-04-29","MK-17905144","DE010404"
"FA023100","2023-11-16","TP-21565120","DE010404"
"FA023101","2023-10-14","EB-138407","DE010404"
"FA023102","2023-09-23","AJ-1094531","DE010404"
"FA023103","2024-02-01","BM-1114018","DE010404"
"FA023104","2023-11-08","KN-164501404","DE010404"
"FA023105","2023-11-14","TT-2146014","DE010404"
"FA023106","2024-04-14","SC-2005097","DE010404"
"FA023107","2023-04-04","AW-93038","DE010404"
"FA023108","2023-01-13","BS-1175555","DE010404"
"FA023109","2024-01-23","CS-1249058","DE010404"
"FA023110","2023-11-26","MB-1808582","DE010404"
"FA023111","2024-04-07","EB-1397593","DE010404"
"FA023112","2023-12-03","PC-900023","DE010404"
"FA023113","2023-04-17","CW-1190536","DE010404"
