"ID_DEVIS","CD_PRESTATION","NB_QUANTITE","NB_PRIX_HT","NB_PRIX_TTC"
"DE001821","PS0075","12","3943","4140.15"
"DE004411","PS0015","19","4308","4738.8"
"DE006858","PS0037","17","4777","5015.85"
"DE010881","PS0119","18","831","914.1"
"DE001924","PS0071","10","1285","1349.25"
"DE004395","PS0154","18","699","699"
"DE009555","PS0109","5","924","924"
"DE004176","PS0076","18","4709","4709"
"DE001441","PS0077","6","4739","5212.9"
"DE006035","PS0111","15","3335","4002"
"DE002722","PS0024","12","4289","5146.8"
"DE003387","PS0014","12","3304","3469.2"
"DE009545","PS0094","20","2548","2802.8"
"DE003870","PS0090","17","2587","3104.4"
"DE006217","PS0055","2","3539","3539"
"DE000848","PS0183","17","4635","4635"
"DE002593","PS0059","10","4993","5242.65"
"DE007459","PS0040","18","1880","1974"
"DE007443","PS0140","20","4874","4874"
"DE007672","PS0085","17","871","914.55"
"DE003560","PS0015","1","4308","4738.8"
"DE004237","PS0092","19","1266","1266"
"DE003456","PS0056","4","3253","3578.3"
"DE007783","PS0111","1","3335","4002"
"DE009491","PS0001","16","2024","2125.2"
"DE008413","PS0047","6","1271","1334.55"
"DE002547","PS0023","19","3479","3479"
"DE010975","PS0070","14","1148","1148"
"DE000405","PS0080","5","2482","2482"
"DE002219","PS0110","17","2038","2241.8"
"DE001559","PS0031","11","3309","3474.45"
"DE009215","PS0072","1","4112","4523.2"
"DE005067","PS0189","16","1018","1018"
"DE003705","PS0123","15","2137","2564.4"
"DE001099","PS0193","5","4880","4880"
"DE000275","PS0111","18","3335","4002"
"DE009921","PS0077","10","4739","5212.9"
"DE008569","PS0162","3","2580","2838"
"DE007912","PS0181","9","1128","1353.6"
"DE002383","PS0088","2","1464","1610.4"
"DE001416","PS0199","17","1317","1580.4"
"DE010260","PS0067","13","1824","1915.2"
"DE007557","PS0044","3","894","983.4"
"DE008818","PS0116","3","4508","4958.8"
"DE007679","PS0109","9","924","924"
"DE008664","PS0143","16","4067","4473.7"
"DE006208","PS0039","4","737","773.85"
"DE009890","PS0003","11","710","852"
"DE010942","PS0036","10","3506","4207.2"
"DE005664","PS0139","18","3529","3705.45"
"DE010205","PS0016","10","4420","5304"
"DE003365","PS0198","5","3668","4401.6"
"DE001023","PS0091","2","4055","4460.5"
"DE007060","PS0151","17","4869","5355.9"
"DE010392","PS0081","5","3916","4307.6"
"DE004865","PS0039","8","737","773.85"
"DE009538","PS0159","7","1547","1624.35"
"DE005230","PS0062","13","2182","2291.1"
"DE002860","PS0046","8","4813","5775.6"
"DE007213","PS0146","18","1742","1742"
"DE007741","PS0028","16","2114","2114"
"DE010762","PS0172","1","583","583"
"DE005132","PS0119","4","831","914.1"
"DE009686","PS0087","1","2181","2181"
"DE008345","PS0174","7","1507","1582.35"
"DE005697","PS0055","16","3539","3539"
"DE004271","PS0110","19","2038","2241.8"
"DE005962","PS0191","14","1646","1728.3"
"DE003813","PS0196","20","3273","3927.6"
"DE010784","PS0075","1","3943","4140.15"
"DE005558","PS0070","12","1148","1148"
"DE000209","PS0042","18","3772","4526.4"
"DE007085","PS0010","13","4373","4591.65"
"DE007901","PS0155","15","2134","2347.4"
"DE002278","PS0185","19","2944","3091.2"
"DE000148","PS0078","7","3929","3929"
"DE008526","PS0019","17","4815","4815"
"DE003956","PS0157","13","596","596"
"DE003583","PS0101","17","4494","5392.8"
"DE002858","PS0108","9","2728","3000.8"
"DE007271","PS0170","5","3820","4202"
"DE004661","PS0194","5","4157","4572.7"
"DE001442","PS0101","1","4494","5392.8"
"DE003133","PS0037","7","4777","5015.85"
"DE001128","PS0056","16","3253","3578.3"
"DE003614","PS0114","5","3975","4372.5"
"DE002907","PS0039","4","737","773.85"
"DE004939","PS0109","3","924","924"
"DE000799","PS0074","16","1493","1493"
"DE010417","PS0071","14","1285","1349.25"
"DE004732","PS0029","2","4104","4309.2"
"DE006206","PS0063","12","1391","1669.2"
"DE002655","PS0136","18","3166","3482.6"
"DE002418","PS0067","8","1824","1915.2"
"DE004683","PS0137","6","2907","3052.35"
"DE009171","PS0042","15","3772","4526.4"
"DE002119","PS0031","5","3309","3474.45"
"DE004948","PS0022","1","3106","3106"
"DE007521","PS0024","2","4289","5146.8"
"DE004433","PS0198","16","3668","4401.6"
"DE006829","PS0157","3","596","596"
"DE005350","PS0059","17","4993","5242.65"
"DE007218","PS0160","14","1396","1535.6"
"DE008878","PS0014","14","3304","3469.2"
"DE003003","PS0145","7","2505","2755.5"
"DE006598","PS0048","1","2078","2493.6"
"DE002217","PS0146","11","1742","1742"
"DE006068","PS0028","8","2114","2114"
"DE001919","PS0120","14","4751","5701.2"
"DE000303","PS0082","15","4269","4695.9"
"DE004459","PS0184","2","1840","2208"
"DE008579","PS0059","11","4993","5242.65"
"DE001483","PS0176","10","1902","1902"
"DE006285","PS0164","8","1809","1809"
"DE002740","PS0074","19","1493","1493"
"DE004153","PS0002","11","1184","1302.4"
"DE000077","PS0166","15","2363","2481.15"
"DE010686","PS0047","13","1271","1334.55"
"DE003486","PS0026","10","2578","3093.6"
"DE005434","PS0174","5","1507","1582.35"
"DE010118","PS0003","12","710","852"
"DE010477","PS0189","18","1018","1018"
"DE007922","PS0193","13","4880","4880"
"DE003646","PS0163","3","1728","1728"
"DE003726","PS0082","7","4269","4695.9"
"DE006239","PS0123","19","2137","2564.4"
"DE005686","PS0167","20","2672","2805.6"
"DE009025","PS0029","17","4104","4309.2"
"DE009870","PS0045","9","3895","4674"
"DE005584","PS0107","13","2693","3231.6"
"DE006566","PS0019","1","4815","4815"
"DE009972","PS0068","2","638","638"
"DE008866","PS0165","15","862","905.1"
"DE003091","PS0172","1","583","583"
"DE001622","PS0023","3","3479","3479"
"DE010555","PS0145","15","2505","2755.5"
"DE006736","PS0026","14","2578","3093.6"
"DE008791","PS0179","1","3886","4274.6"
"DE001858","PS0171","7","1863","1956.15"
"DE009466","PS0081","17","3916","4307.6"
"DE003860","PS0169","2","2716","3259.2"
"DE010016","PS0078","11","3929","3929"
"DE007444","PS0168","16","2550","2677.5"
"DE005647","PS0132","9","3369","4042.8"
"DE000227","PS0142","16","1183","1242.15"
"DE003029","PS0130","18","2449","2693.9"
"DE009250","PS0197","3","3502","3852.2"
"DE000870","PS0070","3","1148","1148"
"DE010384","PS0050","9","2801","3361.2"
"DE009796","PS0120","12","4751","5701.2"
"DE010647","PS0162","14","2580","2838"
"DE008599","PS0029","4","4104","4309.2"
"DE005749","PS0043","9","1449","1521.45"
"DE002454","PS0024","16","4289","5146.8"
"DE010813","PS0110","16","2038","2241.8"
"DE010889","PS0096","17","2802","2942.1"
"DE009747","PS0019","16","4815","4815"
"DE009629","PS0010","7","4373","4591.65"
"DE009688","PS0069","6","873","960.3"
"DE001936","PS0058","4","3666","4399.2"
"DE008652","PS0126","16","4385","4385"
"DE006395","PS0191","10","1646","1728.3"
"DE003066","PS0054","11","798","877.8"
"DE001714","PS0060","6","2474","2968.8"
"DE010940","PS0148","15","3503","3678.15"
"DE001207","PS0053","13","1852","2037.2"
"DE002447","PS0077","7","4739","5212.9"
"DE002191","PS0131","17","4193","5031.6"
"DE008992","PS0181","2","1128","1353.6"
"DE006355","PS0112","14","2886","3463.2"
"DE008726","PS0124","17","2519","2519"
"DE003130","PS0019","12","4815","4815"
"DE002205","PS0040","15","1880","1974"
"DE001478","PS0175","4","2398","2877.6"
"DE008748","PS0053","16","1852","2037.2"
"DE004751","PS0044","1","894","983.4"
"DE004664","PS0010","7","4373","4591.65"
"DE008136","PS0184","20","1840","2208"
"DE004053","PS0067","4","1824","1915.2"
"DE008158","PS0015","13","4308","4738.8"
"DE002507","PS0010","17","4373","4591.65"
"DE006551","PS0095","7","3247","3247"
"DE009667","PS0140","9","4874","4874"
"DE001020","PS0188","13","1923","2307.6"
"DE002204","PS0006","11","2045","2249.5"
"DE000196","PS0168","6","2550","2677.5"
"DE010749","PS0073","2","1367","1435.35"
"DE002435","PS0153","18","4044","4448.4"
"DE009088","PS0046","7","4813","5775.6"
"DE000240","PS0106","12","2784","3340.8"
"DE002838","PS0127","9","3451","3796.1"
"DE001719","PS0181","9","1128","1353.6"
"DE000100","PS0139","3","3529","3705.45"
"DE004818","PS0097","15","3905","4686"
"DE000291","PS0158","1","4083","4083"
"DE009424","PS0100","11","1714","2056.8"
"DE006582","PS0048","17","2078","2493.6"
"DE002633","PS0143","6","4067","4473.7"
"DE002338","PS0070","10","1148","1148"
"DE007968","PS0190","2","822","863.1"
"DE004195","PS0055","1","3539","3539"
"DE003647","PS0153","10","4044","4448.4"
"DE008481","PS0092","15","1266","1266"
"DE009856","PS0006","20","2045","2249.5"
"DE008634","PS0130","13","2449","2693.9"
"DE007730","PS0080","5","2482","2482"
"DE006167","PS0094","1","2548","2802.8"
"DE003953","PS0114","17","3975","4372.5"
"DE003606","PS0179","16","3886","4274.6"
"DE000207","PS0033","20","1340","1340"
"DE008921","PS0131","5","4193","5031.6"
"DE003970","PS0177","6","1076","1076"
"DE003983","PS0035","20","3653","4383.6"
"DE000517","PS0128","11","1185","1244.25"
"DE005040","PS0040","12","1880","1974"
"DE002476","PS0167","13","2672","2805.6"
"DE009665","PS0157","18","596","596"
"DE004890","PS0142","16","1183","1242.15"
"DE003695","PS0005","18","1255","1255"
"DE004766","PS0119","1","831","914.1"
"DE001311","PS0036","13","3506","4207.2"
"DE000282","PS0030","19","3765","4141.5"
"DE009848","PS0043","9","1449","1521.45"
"DE010496","PS0007","19","2921","3213.1"
"DE005305","PS0003","3","710","852"
"DE004962","PS0063","7","1391","1669.2"
"DE007080","PS0177","3","1076","1076"
"DE004914","PS0183","14","4635","4635"
"DE000577","PS0031","6","3309","3474.45"
"DE003107","PS0039","17","737","773.85"
"DE005074","PS0026","18","2578","3093.6"
"DE010892","PS0112","1","2886","3463.2"
"DE000768","PS0139","15","3529","3705.45"
"DE004744","PS0001","5","2024","2125.2"
"DE001470","PS0105","13","2785","2924.25"
"DE007149","PS0087","8","2181","2181"
"DE004409","PS0155","9","2134","2347.4"
"DE007610","PS0093","5","2999","3148.95"
"DE002620","PS0128","11","1185","1244.25"
"DE001680","PS0136","13","3166","3482.6"
"DE007663","PS0105","1","2785","2924.25"
"DE010375","PS0066","18","2450","2450"
"DE005400","PS0116","18","4508","4958.8"
"DE006804","PS0031","2","3309","3474.45"
"DE008124","PS0074","18","1493","1493"
"DE010897","PS0093","19","2999","3148.95"
"DE003537","PS0086","3","4872","5846.4"
"DE003505","PS0127","1","3451","3796.1"
"DE004431","PS0188","19","1923","2307.6"
"DE006920","PS0100","18","1714","2056.8"
"DE010379","PS0090","17","2587","3104.4"
"DE008049","PS0159","12","1547","1624.35"
"DE002575","PS0163","12","1728","1728"
"DE005557","PS0073","8","1367","1435.35"
"DE010467","PS0141","17","3556","3733.8"
"DE010167","PS0084","13","1596","1675.8"
"DE006956","PS0193","18","4880","4880"
"DE009754","PS0149","10","1409","1409"
"DE010006","PS0010","11","4373","4591.65"
"DE009835","PS0155","7","2134","2347.4"
"DE001386","PS0102","9","1322","1388.1"
"DE008256","PS0124","7","2519","2519"
"DE008303","PS0144","14","613","613"
"DE001302","PS0079","10","1943","1943"
"DE007998","PS0135","16","3908","4689.6"
"DE003814","PS0064","4","2959","3254.9"
"DE000596","PS0019","10","4815","4815"
"DE009581","PS0111","8","3335","4002"
"DE008492","PS0082","20","4269","4695.9"
"DE000754","PS0037","5","4777","5015.85"
"DE002612","PS0077","20","4739","5212.9"
"DE006590","PS0114","9","3975","4372.5"
"DE001546","PS0089","1","3356","3356"
"DE006738","PS0159","13","1547","1624.35"
"DE000024","PS0133","8","1869","2242.8"
"DE005163","PS0088","12","1464","1610.4"
"DE006039","PS0011","13","4911","4911"
"DE000766","PS0092","4","1266","1266"
"DE009898","PS0200","3","2860","3146"
"DE003410","PS0004","4","4618","5541.6"
"DE006639","PS0003","4","710","852"
"DE008662","PS0170","12","3820","4202"
"DE005679","PS0030","20","3765","4141.5"
"DE001309","PS0148","18","3503","3678.15"
"DE000238","PS0178","10","2534","2660.7"
"DE000731","PS0180","4","2164","2272.2"
"DE005249","PS0180","14","2164","2272.2"
"DE003958","PS0032","2","1857","1949.85"
"DE007974","PS0021","14","1716","1801.8"
"DE003186","PS0163","17","1728","1728"
"DE010101","PS0162","11","2580","2838"
"DE004792","PS0055","5","3539","3539"
"DE000263","PS0054","7","798","877.8"
"DE002340","PS0129","17","548","575.4"
"DE007952","PS0099","11","3071","3224.55"
"DE003858","PS0154","15","699","699"
"DE009368","PS0180","1","2164","2272.2"
"DE005676","PS0167","12","2672","2805.6"
"DE010131","PS0123","7","2137","2564.4"
"DE005642","PS0169","11","2716","3259.2"
"DE002375","PS0070","14","1148","1148"
"DE002121","PS0018","2","4405","4845.5"
"DE007450","PS0168","12","2550","2677.5"
"DE000128","PS0162","1","2580","2838"
"DE006982","PS0154","11","699","699"
"DE006759","PS0051","14","1179","1414.8"
"DE009392","PS0154","6","699","699"
"DE008247","PS0166","11","2363","2481.15"
"DE009694","PS0138","20","2809","2949.45"
"DE004273","PS0129","18","548","575.4"
"DE005688","PS0162","4","2580","2838"
"DE005496","PS0046","9","4813","5775.6"
"DE003010","PS0167","5","2672","2805.6"
"DE006014","PS0074","2","1493","1493"
"DE004794","PS0070","20","1148","1148"
"DE001430","PS0160","8","1396","1535.6"
"DE009578","PS0084","1","1596","1675.8"
"DE006124","PS0134","20","2614","3136.8"
"DE003650","PS0096","15","2802","2942.1"
"DE006954","PS0024","16","4289","5146.8"
"DE001141","PS0043","6","1449","1521.45"
"DE010380","PS0162","10","2580","2838"
"DE006162","PS0059","6","4993","5242.65"
"DE004748","PS0083","2","4750","5700"
"DE006570","PS0019","20","4815","4815"
"DE007479","PS0150","5","3275","3438.75"
"DE010518","PS0198","6","3668","4401.6"
"DE009488","PS0019","6","4815","4815"
"DE007279","PS0109","1","924","924"
"DE006483","PS0022","12","3106","3106"
"DE010312","PS0032","4","1857","1949.85"
"DE002973","PS0040","17","1880","1974"
"DE006820","PS0030","16","3765","4141.5"
"DE001173","PS0155","3","2134","2347.4"
"DE008502","PS0173","1","4850","4850"
"DE009077","PS0129","15","548","575.4"
"DE009440","PS0188","20","1923","2307.6"
"DE008985","PS0044","1","894","983.4"
"DE010365","PS0036","20","3506","4207.2"
"DE010331","PS0107","6","2693","3231.6"
"DE003209","PS0007","3","2921","3213.1"
"DE001797","PS0055","15","3539","3539"
"DE002880","PS0030","15","3765","4141.5"
"DE006447","PS0082","9","4269","4695.9"
"DE006223","PS0027","15","1108","1329.6"
"DE009435","PS0176","15","1902","1902"
"DE009236","PS0186","13","3126","3438.6"
"DE004660","PS0066","4","2450","2450"
"DE005387","PS0200","20","2860","3146"
"DE006493","PS0164","17","1809","1809"
"DE004814","PS0186","19","3126","3438.6"
"DE002713","PS0007","2","2921","3213.1"
"DE004907","PS0196","3","3273","3927.6"
"DE001840","PS0053","9","1852","2037.2"
"DE001675","PS0096","1","2802","2942.1"
"DE000182","PS0096","2","2802","2942.1"
"DE009997","PS0036","6","3506","4207.2"
"DE001944","PS0178","7","2534","2660.7"
"DE004095","PS0082","2","4269","4695.9"
"DE004611","PS0036","7","3506","4207.2"
"DE009902","PS0159","2","1547","1624.35"
"DE004452","PS0198","19","3668","4401.6"
"DE006293","PS0120","9","4751","5701.2"
"DE004049","PS0124","14","2519","2519"
"DE007860","PS0185","4","2944","3091.2"
"DE006067","PS0013","5","3409","3409"
"DE000153","PS0068","18","638","638"
"DE002295","PS0174","13","1507","1582.35"
"DE010094","PS0185","10","2944","3091.2"
"DE001645","PS0074","19","1493","1493"
"DE003485","PS0102","14","1322","1388.1"
"DE007429","PS0133","3","1869","2242.8"
"DE001493","PS0054","18","798","877.8"
"DE004488","PS0125","2","1693","1777.65"
"DE001707","PS0168","20","2550","2677.5"
"DE001330","PS0127","4","3451","3796.1"
"DE010228","PS0106","2","2784","3340.8"
"DE009417","PS0186","14","3126","3438.6"
"DE004522","PS0011","4","4911","4911"
"DE002571","PS0091","10","4055","4460.5"
"DE006702","PS0131","13","4193","5031.6"
"DE002212","PS0072","4","4112","4523.2"
"DE010971","PS0090","3","2587","3104.4"
"DE005782","PS0065","9","3011","3011"
"DE005986","PS0081","20","3916","4307.6"
"DE010116","PS0141","8","3556","3733.8"
"DE001570","PS0083","18","4750","5700"
"DE008533","PS0049","20","2162","2378.2"
"DE006479","PS0117","17","4835","5802"
"DE006726","PS0097","15","3905","4686"
"DE005235","PS0006","16","2045","2249.5"
"DE002114","PS0150","2","3275","3438.75"
"DE002658","PS0006","17","2045","2249.5"
"DE010461","PS0042","17","3772","4526.4"
"DE001850","PS0047","2","1271","1334.55"
"DE007887","PS0026","17","2578","3093.6"
"DE007460","PS0156","6","1047","1151.7"
"DE006388","PS0157","16","596","596"
"DE000324","PS0058","9","3666","4399.2"
"DE002997","PS0166","8","2363","2481.15"
"DE003350","PS0069","8","873","960.3"
"DE010910","PS0078","11","3929","3929"
"DE009286","PS0042","12","3772","4526.4"
"DE003777","PS0107","6","2693","3231.6"
"DE002374","PS0095","15","3247","3247"
"DE001162","PS0045","16","3895","4674"
"DE003557","PS0025","7","4960","5208"
"DE010562","PS0155","13","2134","2347.4"
"DE006913","PS0179","6","3886","4274.6"
"DE009595","PS0181","17","1128","1353.6"
"DE005270","PS0030","12","3765","4141.5"
"DE000609","PS0063","13","1391","1669.2"
"DE002310","PS0156","12","1047","1151.7"
"DE000366","PS0168","7","2550","2677.5"
"DE000098","PS0178","13","2534","2660.7"
"DE002511","PS0186","11","3126","3438.6"
"DE009563","PS0064","10","2959","3254.9"
"DE006929","PS0175","6","2398","2877.6"
"DE010001","PS0184","10","1840","2208"
"DE007438","PS0079","3","1943","1943"
"DE006817","PS0009","3","1132","1358.4"
"DE003649","PS0163","20","1728","1728"
"DE005545","PS0146","10","1742","1742"
"DE008151","PS0096","20","2802","2942.1"
"DE005454","PS0042","8","3772","4526.4"
"DE006633","PS0013","14","3409","3409"
"DE007364","PS0082","11","4269","4695.9"
"DE009699","PS0040","10","1880","1974"
"DE002536","PS0061","12","1652","1817.2"
"DE001491","PS0118","8","3828","4210.8"
"DE008022","PS0085","2","871","914.55"
"DE005385","PS0011","10","4911","4911"
"DE007536","PS0114","19","3975","4372.5"
"DE010824","PS0143","10","4067","4473.7"
"DE008418","PS0157","8","596","596"
"DE005461","PS0121","9","4246","4458.3"
"DE005292","PS0177","13","1076","1076"
"DE006173","PS0032","14","1857","1949.85"
"DE009559","PS0018","19","4405","4845.5"
"DE004067","PS0061","1","1652","1817.2"
"DE010044","PS0031","12","3309","3474.45"
"DE003211","PS0099","20","3071","3224.55"
"DE010849","PS0163","18","1728","1728"
"DE007552","PS0111","15","3335","4002"
"DE008076","PS0006","11","2045","2249.5"
"DE001016","PS0033","12","1340","1340"
"DE006379","PS0142","12","1183","1242.15"
"DE008650","PS0076","12","4709","4709"
"DE001875","PS0066","4","2450","2450"
"DE002137","PS0033","20","1340","1340"
"DE002145","PS0122","20","1558","1635.9"
"DE002484","PS0143","14","4067","4473.7"
"DE007104","PS0048","13","2078","2493.6"
"DE003710","PS0140","18","4874","4874"
"DE003686","PS0067","11","1824","1915.2"
"DE005562","PS0092","18","1266","1266"
"DE009147","PS0001","19","2024","2125.2"
"DE008001","PS0150","17","3275","3438.75"
"DE001568","PS0023","16","3479","3479"
"DE005293","PS0066","18","2450","2450"
"DE002477","PS0132","16","3369","4042.8"
"DE006007","PS0034","10","2908","2908"
"DE007938","PS0104","5","3030","3636"
"DE002443","PS0151","10","4869","5355.9"
"DE003313","PS0179","1","3886","4274.6"
"DE004325","PS0184","8","1840","2208"
"DE010197","PS0134","15","2614","3136.8"
"DE010615","PS0010","14","4373","4591.65"
"DE007128","PS0183","2","4635","4635"
"DE009339","PS0001","2","2024","2125.2"
"DE000049","PS0109","13","924","924"
"DE010778","PS0035","11","3653","4383.6"
"DE003336","PS0084","3","1596","1675.8"
"DE001580","PS0047","11","1271","1334.55"
"DE004491","PS0119","15","831","914.1"
"DE001283","PS0187","4","3333","3499.65"
"DE003366","PS0020","16","4856","5341.6"
"DE001986","PS0011","1","4911","4911"
"DE003450","PS0177","16","1076","1076"
"DE006129","PS0136","13","3166","3482.6"
"DE004869","PS0011","2","4911","4911"
"DE002782","PS0159","14","1547","1624.35"
"DE006121","PS0065","2","3011","3011"
"DE004913","PS0180","6","2164","2272.2"
"DE005250","PS0194","7","4157","4572.7"
"DE007729","PS0193","1","4880","4880"
"DE010584","PS0135","10","3908","4689.6"
"DE003015","PS0163","14","1728","1728"
"DE008739","PS0098","2","3639","3820.95"
"DE010243","PS0024","6","4289","5146.8"
"DE004673","PS0095","13","3247","3247"
"DE000996","PS0020","19","4856","5341.6"
"DE010178","PS0033","14","1340","1340"
"DE000633","PS0085","3","871","914.55"
"DE001881","PS0007","9","2921","3213.1"
"DE009687","PS0200","11","2860","3146"
"DE006650","PS0137","17","2907","3052.35"
"DE004781","PS0026","14","2578","3093.6"
"DE009350","PS0078","3","3929","3929"
"DE000188","PS0123","17","2137","2564.4"
"DE007342","PS0002","2","1184","1302.4"
"DE000770","PS0181","14","1128","1353.6"
"DE010611","PS0131","18","4193","5031.6"
"DE010572","PS0163","15","1728","1728"
"DE005786","PS0136","3","3166","3482.6"
"DE002650","PS0050","11","2801","3361.2"
"DE002241","PS0089","17","3356","3356"
"DE003822","PS0157","11","596","596"
"DE001262","PS0137","2","2907","3052.35"
"DE008598","PS0037","9","4777","5015.85"
"DE005596","PS0047","13","1271","1334.55"
"DE006160","PS0081","17","3916","4307.6"
"DE002938","PS0169","6","2716","3259.2"
"DE006983","PS0067","11","1824","1915.2"
"DE009634","PS0038","10","3432","3432"
"DE002248","PS0183","8","4635","4635"
"DE003577","PS0171","7","1863","1956.15"
"DE010851","PS0045","14","3895","4674"
"DE011008","PS0199","11","1317","1580.4"
"DE006884","PS0122","18","1558","1635.9"
"DE000070","PS0119","11","831","914.1"
"DE007421","PS0153","12","4044","4448.4"
"DE009310","PS0079","13","1943","1943"
"DE000906","PS0060","8","2474","2968.8"
"DE003290","PS0009","10","1132","1358.4"
"DE008369","PS0010","3","4373","4591.65"
"DE009753","PS0189","11","1018","1018"
"DE005581","PS0127","3","3451","3796.1"
"DE006444","PS0033","10","1340","1340"
"DE002522","PS0038","2","3432","3432"
"DE000519","PS0160","1","1396","1535.6"
"DE005898","PS0042","19","3772","4526.4"
"DE000603","PS0014","16","3304","3469.2"
"DE000757","PS0110","10","2038","2241.8"
"DE001468","PS0183","3","4635","4635"
"DE010209","PS0049","10","2162","2378.2"
"DE008669","PS0093","19","2999","3148.95"
"DE002653","PS0122","1","1558","1635.9"
"DE003219","PS0196","15","3273","3927.6"
"DE006287","PS0023","2","3479","3479"
"DE007751","PS0148","19","3503","3678.15"
"DE003528","PS0015","17","4308","4738.8"
"DE010446","PS0157","8","596","596"
"DE009065","PS0038","17","3432","3432"
"DE005992","PS0157","20","596","596"
"DE008134","PS0149","11","1409","1409"
"DE000111","PS0131","10","4193","5031.6"
"DE009168","PS0079","1","1943","1943"
"DE000350","PS0029","19","4104","4309.2"
"DE003681","PS0119","15","831","914.1"
"DE002103","PS0063","17","1391","1669.2"
"DE004313","PS0007","6","2921","3213.1"
"DE003550","PS0057","19","2855","3140.5"
"DE004528","PS0177","10","1076","1076"
"DE000680","PS0156","18","1047","1151.7"
"DE006051","PS0008","20","2258","2258"
"DE004108","PS0065","12","3011","3011"
"DE007991","PS0030","4","3765","4141.5"
"DE006770","PS0077","18","4739","5212.9"
"DE004362","PS0070","3","1148","1148"
"DE008761","PS0032","2","1857","1949.85"
"DE007284","PS0026","12","2578","3093.6"
"DE002240","PS0061","11","1652","1817.2"
"DE000399","PS0200","10","2860","3146"
"DE009964","PS0006","7","2045","2249.5"
"DE008130","PS0019","16","4815","4815"
"DE010304","PS0137","4","2907","3052.35"
"DE008166","PS0166","13","2363","2481.15"
"DE001906","PS0032","16","1857","1949.85"
"DE008405","PS0101","20","4494","5392.8"
"DE007394","PS0058","18","3666","4399.2"
"DE007871","PS0082","8","4269","4695.9"
"DE009340","PS0035","4","3653","4383.6"
"DE010192","PS0155","16","2134","2347.4"
"DE006868","PS0118","14","3828","4210.8"
"DE003893","PS0020","6","4856","5341.6"
"DE001244","PS0011","1","4911","4911"
"DE006870","PS0126","3","4385","4385"
"DE009075","PS0174","15","1507","1582.35"
"DE009815","PS0061","19","1652","1817.2"
"DE002436","PS0175","8","2398","2877.6"
"DE008195","PS0177","5","1076","1076"
"DE010003","PS0002","5","1184","1302.4"
"DE001143","PS0125","11","1693","1777.65"
"DE004876","PS0009","20","1132","1358.4"
"DE006744","PS0135","13","3908","4689.6"
"DE010639","PS0094","9","2548","2802.8"
"DE004554","PS0154","14","699","699"
"DE005737","PS0078","3","3929","3929"
"DE006967","PS0007","10","2921","3213.1"
"DE008871","PS0101","13","4494","5392.8"
"DE003327","PS0072","4","4112","4523.2"
"DE004709","PS0115","5","4570","5027"
"DE004400","PS0152","18","1962","1962"
"DE010223","PS0155","13","2134","2347.4"
"DE006993","PS0175","20","2398","2877.6"
"DE009949","PS0087","12","2181","2181"
"DE009944","PS0072","11","4112","4523.2"
"DE003252","PS0161","3","2912","2912"
"DE001069","PS0126","6","4385","4385"
"DE008512","PS0106","6","2784","3340.8"
"DE006194","PS0103","11","1326","1458.6"
"DE010943","PS0077","13","4739","5212.9"
"DE001760","PS0057","18","2855","3140.5"
"DE009807","PS0071","14","1285","1349.25"
"DE001851","PS0067","19","1824","1915.2"
"DE006898","PS0020","1","4856","5341.6"
"DE007744","PS0055","4","3539","3539"
"DE010977","PS0115","8","4570","5027"
"DE000972","PS0014","10","3304","3469.2"
"DE010373","PS0008","16","2258","2258"
"DE002679","PS0079","20","1943","1943"
"DE008229","PS0018","10","4405","4845.5"
"DE005202","PS0078","5","3929","3929"
"DE005266","PS0079","11","1943","1943"
"DE005091","PS0086","15","4872","5846.4"
"DE004705","PS0149","1","1409","1409"
"DE004106","PS0122","10","1558","1635.9"
"DE008820","PS0020","15","4856","5341.6"
"DE007445","PS0160","19","1396","1535.6"
"DE002349","PS0042","6","3772","4526.4"
"DE011011","PS0003","20","710","852"
"DE001058","PS0089","16","3356","3356"
"DE005332","PS0156","10","1047","1151.7"
"DE009501","PS0086","18","4872","5846.4"
"DE004340","PS0146","1","1742","1742"
"DE010542","PS0154","4","699","699"
"DE010643","PS0174","7","1507","1582.35"
"DE005738","PS0134","13","2614","3136.8"
"DE002079","PS0115","2","4570","5027"
"DE009229","PS0016","15","4420","5304"
"DE006058","PS0082","19","4269","4695.9"
"DE010800","PS0066","17","2450","2450"
"DE002976","PS0176","12","1902","1902"
"DE001521","PS0054","10","798","877.8"
"DE006361","PS0144","12","613","613"
"DE008589","PS0066","19","2450","2450"
"DE002589","PS0180","5","2164","2272.2"
"DE006690","PS0064","3","2959","3254.9"
"DE008207","PS0095","6","3247","3247"
"DE008016","PS0105","20","2785","2924.25"
"DE009561","PS0135","20","3908","4689.6"
"DE000109","PS0148","7","3503","3678.15"
"DE004741","PS0003","16","710","852"
"DE005349","PS0029","4","4104","4309.2"
"DE008855","PS0129","1","548","575.4"
"DE008414","PS0020","2","4856","5341.6"
"DE007229","PS0186","9","3126","3438.6"
"DE006548","PS0189","1","1018","1018"
"DE002977","PS0056","5","3253","3578.3"
"DE010692","PS0003","12","710","852"
"DE006328","PS0030","18","3765","4141.5"
"DE010109","PS0053","3","1852","2037.2"
"DE009605","PS0061","13","1652","1817.2"
"DE006522","PS0072","2","4112","4523.2"
"DE006714","PS0010","2","4373","4591.65"
"DE003758","PS0130","11","2449","2693.9"
"DE006895","PS0025","11","4960","5208"
"DE010255","PS0085","17","871","914.55"
